,start,end,runtime,model,num_questions,question_method,pdf_pages,pdf_load_time,Average GPU Utilization,Max GPU Utilization,Min GPU Utilization,Standard Deviation GPU Utilization,Average Memory Copy Utilization,Max Memory Copy Utilization,Min Memory Copy Utilization,Standard Deviation Memory Copy Utilization,Average Power,Max Power,Min Power,Standard Deviation Power,Average Temperature,Max Temperature,Min Temperature,Standard Deviation Temperature,Average Fan Speed,Max Fan Speed,Min Fan Speed,Standard Deviation Fan Speed
143,2024-07-30 00:00:00,2024-07-30 00:01:00,69,meta-llama/Meta-Llama-3.1-405B,9,shifted,126,43,23.6233164983165,100.0,0.0,38.42408163894366,7.797138047138047,100.0,0.0,19.03461910407865,75.58607277960526,465.165,0.43,85.91798330469634,40.36513157894737,87.0,10.0,16.125379828152205,9280.707197209893,26400.0,0.0,5062.397195673806
144,2024-07-30 00:01:00,2024-07-30 00:02:00,44,eci-io/climategpt-7b,10,shifted,48,14,23.97138047138047,100.0,0.0,38.808117023003405,7.677609427609427,100.0,0.0,18.963129311985814,75.77314150555327,473.16,0.43,87.51259256393121,40.26809210526316,87.0,10.0,16.07913385207348,9267.580588980367,26550.0,0.0,5060.69698907164
145,2024-07-30 00:02:00,2024-07-30 00:03:00,52,eci-io/climategpt-7b,10,shifted,126,43,23.38636363636364,100.0,0.0,38.43667489950409,7.8106060606060606,100.0,0.0,19.14948921307956,76.13964747017688,473.16,0.455,88.77660311034131,40.24876644736842,87.0,10.0,16.098760607232876,9255.145278833967,26550.0,0.0,5057.611635936029
146,2024-07-30 00:03:00,2024-07-30 00:04:00,53,ECarbenia/grimoiresigils,10,shifted,48,14,22.97811447811448,100.0,0.0,38.19344447003464,7.391835016835016,100.0,0.0,18.45319771574993,75.57250740131579,464.659,0.403,88.33484499142183,40.2421875,87.0,10.0,16.064405947501225,9254.58127767236,26400.0,0.0,5048.288734053631
147,2024-07-30 00:04:00,2024-07-30 00:04:00,55,ECarbenia/grimoiresigils,10,shifted,126,43,22.488215488215488,100.0,0.0,38.00426565665752,7.34006734006734,100.0,0.0,18.437229578662865,75.23676644736842,464.659,0.403,88.22854590351294,40.208059210526315,87.0,10.0,15.99651096268206,9261.487357774968,26250.0,0.0,5045.631093905599
148,2024-07-30 00:04:00,2024-07-30 00:05:00,51,text-embedding-ada-002,10,shifted,48,14,23.09090909090909,100.0,0.0,38.24355705374635,7.327441077441078,100.0,0.0,18.452644950306407,75.89747491776315,464.659,0.403,88.26461685218796,40.243009868421055,87.0,10.0,15.997420878716005,9265.075983502538,26400.0,0.0,5046.7585379664115
149,2024-07-30 00:05:00,2024-07-30 00:06:00,51,text-embedding-ada-002,10,shifted,126,43,23.65319865319865,100.0,0.0,38.68773218482812,7.755471380471381,100.0,0.0,19.02953857749693,75.83634745065791,488.232,0.448,86.85548726501601,40.28453947368421,87.0,10.0,16.024188558454203,9274.708995549905,26400.0,0.0,5064.388426943157
150,2024-07-30 00:06:00,2024-07-30 00:07:00,65,meta-llama/Meta-Llama-3-8B,10,shifted,48,14,23.27272727272728,100.0,0.0,38.41882911570847,7.674242424242424,100.0,0.0,18.930764308938357,74.63246175986842,488.232,0.448,84.34786680371646,40.28577302631579,89.0,10.0,16.026900306082485,9268.069365079366,26250.0,0.0,5079.059403502134
151,2024-07-30 00:07:00,2024-07-30 00:08:00,52,meta-llama/Meta-Llama-3-8B,10,shifted,126,43,24.06986531986532,100.0,0.0,39.07055378228769,7.648989898989899,100.0,0.0,18.85471051219388,75.1000394736842,463.661,0.424,84.71301488235639,40.321134868421055,89.0,10.0,16.085438707326027,9238.504441624365,26250.0,0.0,5069.421580298243
152,2024-07-30 00:08:00,2024-07-30 00:09:00,43,meta-llama/Meta-Llama-3-70B,10,shifted,48,14,23.47895622895623,100.0,0.0,38.45813568578243,7.977272727272727,100.0,0.0,19.416517915318536,76.46344407894736,478.54,0.424,87.56091000711753,40.34745065789474,88.0,10.0,16.233809504804725,9211.817409426098,27000.0,0.0,5082.880249279143
153,2024-07-30 00:09:00,2024-07-30 00:10:00,50,meta-llama/Meta-Llama-3-70B,10,shifted,126,43,24.483164983164983,100.0,0.0,38.98627697235065,8.545454545454545,100.0,0.0,20.062760530728298,77.00750370065789,478.54,0.448,89.08745581886409,40.36389802631579,88.0,10.0,16.260337663542508,9223.292690815006,27000.0,0.0,5097.396118837401
154,2024-07-30 00:10:00,2024-07-30 00:11:00,55,meta-llama/Meta-Llama-3.1-8B,10,shifted,48,14,24.623946037099493,100.0,0.0,39.356493359588455,8.163299663299663,100.0,0.0,19.35589441438252,75.93067475328947,470.821,0.448,87.44484219336222,40.40172697368421,88.0,10.0,16.183141899987334,9240.580764290302,26850.0,0.0,5081.844139240049
155,2024-07-30 00:11:00,2024-07-30 00:11:00,49,meta-llama/Meta-Llama-3.1-8B,10,shifted,126,43,23.171717171717173,100.0,0.0,38.45463601330441,8.037037037037036,100.0,0.0,19.81379984178928,74.72356332236842,428.158,0.462,85.6981785599694,40.40871710526316,87.0,10.0,16.15291810960816,9236.513435700575,26100.0,0.0,5074.493445550937
156,2024-07-30 00:11:00,2024-07-30 00:12:00,47,meta-llama/Meta-Llama-3.1-70B,10,shifted,48,14,23.52441077441077,100.0,0.0,38.52517303151657,7.920875420875421,100.0,0.0,19.57304514592409,75.26085402960526,463.308,0.424,87.05767551553578,40.37911184210526,89.0,10.0,16.14563067564303,9253.474149004496,26250.0,0.0,5083.057822023981
157,2024-07-30 00:12:00,2024-07-30 00:13:00,59,meta-llama/Meta-Llama-3.1-70B,10,shifted,126,43,21.997474747474747,100.0,0.0,37.6362561627478,7.673400673400673,100.0,0.0,18.89265587105556,75.04375452302631,463.308,0.424,87.65219841656729,40.265625,89.0,10.0,16.103869019211075,9199.311203319503,26250.0,0.0,5120.881562691592
158,2024-07-30 00:13:00,2024-07-30 00:14:00,52,meta-llama/Meta-Llama-3.1-405B,10,shifted,48,14,22.237373737373737,100.0,0.0,38.03342941186538,7.624579124579125,100.0,0.0,18.935187694227853,74.34490583881579,526.449,0.444,86.50691040733996,40.17228618421053,90.0,10.0,16.100399877617185,9141.80715642812,26400.0,0.0,5153.682004653154
159,2024-07-30 00:14:00,2024-07-30 00:15:00,62,meta-llama/Meta-Llama-3.1-405B,10,shifted,126,43,23.538299663299664,100.0,0.0,38.884641886269534,7.8842592592592595,100.0,0.0,19.05145576751547,74.70368503289474,526.449,0.442,86.47887013732425,40.16652960526316,90.0,10.0,16.134201117669782,9143.640069796955,26400.0,0.0,5160.537436058126
160,2024-07-30 00:15:00,2024-07-30 00:17:00,87,eci-io/climategpt-7b,11,shifted,48,14,23.164210526315788,100.0,0.0,38.602034715823706,7.576178451178452,100.0,0.0,19.011511323963557,75.07171244517542,466.221,0.442,87.31102459353984,40.20065789473684,89.0,10.0,16.16528555050208,9204.615335868188,27000.0,0.0,5086.187845190352
161,2024-07-30 00:17:00,2024-07-30 00:18:00,73,eci-io/climategpt-7b,11,shifted,126,43,22.53324915824916,100.0,0.0,38.22460697297653,7.713804713804714,100.0,0.0,19.009110139535863,75.03061101973684,497.978,0.431,88.32974218689758,40.19325657894737,89.0,10.0,16.143728788256073,9251.220234325523,26100.0,0.0,5046.886496392304
162,2024-07-30 00:18:00,2024-07-30 00:19:00,76,ECarbenia/grimoiresigils,11,shifted,48,14,22.782315789473685,100.0,0.0,38.42763885095325,7.6952861952861955,100.0,0.0,18.976854458500505,74.97540460526317,497.978,0.431,88.06850938066943,40.13527960526316,87.0,10.0,16.104125562846296,9233.691661382372,27000.0,0.0,5053.867527588052
163,2024-07-30 00:19:00,2024-07-30 00:20:00,48,ECarbenia/grimoiresigils,11,shifted,126,43,23.31255265374895,100.0,0.0,38.87528208651942,7.936026936026936,100.0,0.0,19.1462059267012,76.07732003290826,489.162,0.375,88.85612088319323,40.14150555327026,86.0,10.0,16.1271353527869,9238.166138237159,27000.0,0.0,5057.242093146527
164,2024-07-30 00:20:00,2024-07-30 00:21:00,61,text-embedding-ada-002,11,shifted,48,14,23.85888795282224,100.0,0.0,39.136937067310434,7.7337826453243474,100.0,0.0,19.00027447438366,76.07206378600823,489.162,0.375,88.93836022244203,40.098765432098766,89.0,10.0,16.153268272189404,9256.14502849905,26250.0,0.0,5065.934010376637
165,2024-07-30 00:21:00,2024-07-30 00:22:00,61,text-embedding-ada-002,11,shifted,126,43,23.493894736842105,100.0,0.0,38.950434348282094,7.722830665543387,100.0,0.0,19.122375464247927,76.79536610448375,471.348,0.403,90.00665351615872,40.18017276840806,89.0,10.0,16.334379965552035,9259.20659062104,26250.0,0.0,5075.898438076664
166,2024-07-30 00:22:00,2024-07-30 00:23:00,66,meta-llama/Meta-Llama-3-8B,11,shifted,48,14,22.84168421052632,100.0,0.0,38.55107703487581,7.441684210526316,100.0,0.0,18.69402538778923,77.18383059210527,476.485,0.413,90.67405212960261,40.2249177631579,88.0,10.0,16.35049025141955,9261.274841772152,26250.0,0.0,5064.42513062627
167,2024-07-30 00:23:00,2024-07-30 00:24:00,63,meta-llama/Meta-Llama-3-8B,11,shifted,126,43,22.826526315789472,100.0,0.0,38.51500286922034,7.207578947368421,100.0,0.0,18.365504912022555,75.9209271904566,476.485,0.424,88.73869498501116,40.20074043603455,88.0,10.0,16.205115773400284,9267.178910702976,26400.0,0.0,5052.635994610634
168,2024-07-30 00:24:00,2024-07-30 00:25:00,64,meta-llama/Meta-Llama-3-70B,11,shifted,48,14,22.783670033670035,100.0,0.0,38.33852978208081,7.782315789473684,100.0,0.0,19.337429137665552,75.7689210201563,466.822,0.422,87.04337536978304,40.309749074454956,87.0,10.0,16.273002193500908,9268.562460367786,26400.0,0.0,5054.546362730645
169,2024-07-30 00:25:00,2024-07-30 00:26:00,76,meta-llama/Meta-Llama-3-70B,11,shifted,126,43,21.96752425137073,100.0,0.0,37.74811309095004,7.722222222222222,100.0,0.0,19.081682223829954,75.3243396381579,466.822,0.408,86.29706774838016,40.34498355263158,89.0,10.0,16.289083730714783,9276.462089837529,26250.0,0.0,5073.8612308363845
170,2024-07-30 00:26:00,2024-07-30 00:27:00,51,meta-llama/Meta-Llama-3.1-8B,11,shifted,48,14,21.22979797979798,100.0,0.0,37.10919093051888,7.454545454545454,100.0,0.0,18.464714988992448,74.52649753289474,483.314,0.408,86.6297225177494,40.1875,89.0,10.0,16.040550475715147,9272.410096153846,26250.0,0.0,5086.25045095835
171,2024-07-30 00:27:00,2024-07-30 00:28:00,41,meta-llama/Meta-Llama-3.1-8B,11,shifted,126,43,22.776936026936028,100.0,0.0,38.56693530442913,7.622053872053872,100.0,0.0,18.781529002369616,75.28955962171052,483.314,0.436,88.77729903247787,40.09046052631579,88.0,10.0,15.9307956607412,9266.64590006406,26250.0,0.0,5086.042722275853
172,2024-07-30 00:28:00,2024-07-30 00:29:00,77,meta-llama/Meta-Llama-3.1-70B,11,shifted,48,14,21.94486531986532,100.0,0.0,37.80428144706922,7.708333333333333,100.0,0.0,18.94507157131124,75.07757771381578,479.359,0.4,88.03858272979456,40.081003289473685,88.0,10.0,15.99487066011998,9275.734625240231,26250.0,0.0,5085.101175772989
173,2024-07-30 00:29:00,2024-07-30 00:31:00,94,meta-llama/Meta-Llama-3.1-70B,11,shifted,126,43,21.990315789473684,100.0,0.0,37.676642529237824,7.954124579124579,100.0,0.0,19.3427587384081,75.04519632574718,485.571,0.4,86.27497808692223,40.225054824561404,89.0,10.0,16.0206391936302,9198.995227995758,26250.0,0.0,5128.387655526686
174,2024-07-30 00:31:00,2024-07-30 00:32:00,62,meta-llama/Meta-Llama-3.1-405B,11,shifted,48,14,23.069444444444443,100.0,0.0,38.46422010219596,8.013468013468014,100.0,0.0,19.276247385657864,76.27192842451667,475.667,0.377,87.57277604710096,40.39967105263158,89.0,10.0,16.053021973908624,9142.343472750317,26400.0,0.0,5146.44787128594
175,2024-07-30 00:32:00,2024-07-30 00:33:00,69,meta-llama/Meta-Llama-3.1-405B,11,shifted,126,43,22.43639427127212,100.0,0.0,38.049892366695794,7.894360269360269,100.0,0.0,19.05801099057528,76.41379308926366,465.982,0.377,87.95096907908037,40.375,87.0,10.0,15.985416018928978,9189.29421119593,26400.0,0.0,5113.472194927316
176,2024-07-30 00:33:00,2024-07-30 00:34:00,70,eci-io/climategpt-7b,12,shifted,48,14,21.70766638584667,100.0,0.0,37.44333052254057,7.654882154882155,100.0,0.0,18.75062950092192,75.68286672151378,465.982,0.444,86.90387757258564,40.29646381578947,87.0,10.0,15.881441266862387,9237.192907124681,26400.0,0.0,5060.818596691484
177,2024-07-30 00:34:00,2024-07-30 00:35:00,59,eci-io/climategpt-7b,12,shifted,126,43,22.66582491582492,100.0,0.0,38.18489506374392,7.703703703703703,100.0,0.0,18.96437718748681,76.16291241776317,451.008,0.436,86.51060724061294,40.333059210526315,87.0,10.0,15.87015679223844,9247.619282083862,26400.0,0.0,5058.357467578233
178,2024-07-30 00:35:00,2024-07-30 00:36:00,55,ECarbenia/grimoiresigils,12,shifted,48,14,22.78920741989882,100.0,0.0,38.20377631559648,7.651789473684211,100.0,0.0,18.735747516498915,76.5977227478404,451.008,0.436,86.78208159192556,40.46729740847388,87.0,10.0,15.971311086977996,9254.20253968254,26250.0,0.0,5064.6120299329705
179,2024-07-30 00:36:00,2024-07-30 00:37:00,53,ECarbenia/grimoiresigils,12,shifted,126,43,22.47811447811448,100.0,0.0,38.10129750974666,8.11541701769166,100.0,0.0,19.493614379471243,77.15261522633745,493.192,0.44,88.44006670830701,40.49033319621555,88.0,10.0,15.998604913846272,9260.546736375158,26250.0,0.0,5058.077554405563
180,2024-07-30 00:37:00,2024-07-30 00:38:00,69,text-embedding-ada-002,12,shifted,48,14,23.42550505050505,100.0,0.0,38.77500450653305,7.898569023569023,100.0,0.0,19.01689614537756,77.72569518716578,493.192,0.44,89.30771834057593,40.524259868421055,88.0,10.0,16.09630836602915,9257.694532237674,26250.0,0.0,5051.607364508274
181,2024-07-30 00:38:00,2024-07-30 00:39:00,65,text-embedding-ada-002,12,shifted,126,43,23.36378947368421,100.0,0.0,38.80272012702741,8.35016835016835,100.0,0.0,19.79342431939041,77.23264309210526,487.706,0.442,88.28463432131397,40.5608552631579,88.0,10.0,16.215118477020077,9258.569778481013,26250.0,0.0,5056.6209018125455
182,2024-07-30 00:39:00,2024-07-30 00:40:00,55,meta-llama/Meta-Llama-3-8B,12,shifted,48,14,21.63047138047138,100.0,0.0,37.44827127986103,8.29124579124579,100.0,0.0,19.809608285325915,75.6336056743421,490.234,0.442,86.6822276899433,40.36307565789474,88.0,10.0,16.09835059544621,9252.557120253165,26250.0,0.0,5059.674607171933
183,2024-07-30 00:40:00,2024-07-30 00:41:00,72,meta-llama/Meta-Llama-3-8B,12,shifted,126,43,23.24421052631579,100.0,0.0,38.716934191849184,7.245894736842105,100.0,0.0,18.45507760525656,75.97151685855263,490.234,0.413,88.41594265653805,40.22245065789474,87.0,10.0,16.06207946140433,9224.910082174463,26400.0,0.0,5062.618691774873
184,2024-07-30 00:41:00,2024-07-30 00:43:00,71,meta-llama/Meta-Llama-3-70B,12,shifted,48,14,23.06607744107744,100.0,0.0,38.69482558004637,7.469473684210526,100.0,0.0,18.670687765910188,76.0673107515085,496.509,0.413,88.45604214913735,40.24760076775432,88.0,10.0,16.15161822837422,9204.261486343426,26400.0,0.0,5076.421387634304
185,2024-07-30 00:43:00,2024-07-30 00:44:00,74,meta-llama/Meta-Llama-3-70B,12,shifted,126,43,23.25484414490312,100.0,0.0,38.84846254697786,7.788542544229149,100.0,0.0,19.20062692513576,75.3066465020576,496.509,0.422,86.90465870518695,40.25679012345679,88.0,10.0,16.10614445606364,9225.64040436457,26100.0,0.0,5094.191031206147
186,2024-07-30 00:44:00,2024-07-30 00:45:00,72,meta-llama/Meta-Llama-3.1-8B,12,shifted,48,14,22.56607744107744,100.0,0.0,38.282702571055445,7.997472620050548,100.0,0.0,19.303200846781674,76.37314197530864,466.79,0.377,88.68480284814818,40.24074074074074,88.0,10.0,16.139523489596904,9239.22708198838,26250.0,0.0,5102.657387428428
187,2024-07-30 00:45:00,2024-07-30 00:46:00,60,meta-llama/Meta-Llama-3.1-8B,12,shifted,126,43,22.446127946127945,100.0,0.0,37.92228676414357,7.822315789473684,100.0,0.0,18.90553175960352,77.26530946502058,495.06,0.377,90.11779791573962,40.24064171122995,88.0,10.0,16.10383264197926,9254.084838709678,26250.0,0.0,5097.986357222935
188,2024-07-30 00:46:00,2024-07-30 00:47:00,62,meta-llama/Meta-Llama-3.1-70B,12,shifted,48,14,22.343434343434343,100.0,0.0,37.81204351484775,7.773989898989899,100.0,0.0,18.702632886147427,76.61274701768819,495.06,0.413,89.23508809743025,40.22327302631579,87.0,10.0,16.003544480219443,9199.992185007974,26250.0,0.0,5125.023940551829
189,2024-07-30 00:47:00,2024-07-30 00:48:00,52,meta-llama/Meta-Llama-3.1-70B,12,shifted,126,43,21.80892255892256,100.0,0.0,37.58434071179668,7.608585858585859,100.0,0.0,18.52057742235624,76.21512171052632,477.447,0.413,88.67813381725261,40.24671052631579,89.0,10.0,16.017857857245716,9118.667879746836,26250.0,0.0,5147.761810549776
190,2024-07-30 00:48:00,2024-07-30 00:49:00,67,meta-llama/Meta-Llama-3.1-405B,12,shifted,48,14,22.194023569023567,100.0,0.0,38.12195143364698,7.957491582491582,100.0,0.0,19.14611634825668,77.09896134868421,490.789,0.416,89.45591325335124,40.31784539473684,89.0,10.0,16.09404315950532,9115.602186311788,26250.0,0.0,5142.760955119084
191,2024-07-30 00:49:00,2024-07-30 00:50:00,64,meta-llama/Meta-Llama-3.1-405B,12,shifted,126,43,22.52020202020202,100.0,0.0,38.17071365825144,8.33375420875421,100.0,0.0,19.69992073628145,77.01955345394737,490.789,0.406,88.94324757085064,40.43009868421053,89.0,10.0,16.18382315623885,9180.296231792274,26400.0,0.0,5108.430909088384
192,2024-07-30 00:50:00,2024-07-30 00:51:00,50,eci-io/climategpt-7b,13,shifted,48,14,22.65319865319865,100.0,0.0,38.21842423500528,8.756734006734007,100.0,0.0,20.07023674010004,76.43865912828947,479.949,0.406,87.86704676899959,40.49342105263158,89.0,10.0,16.264422068770706,9257.62348822406,26400.0,0.0,5076.082417420654
193,2024-07-30 00:51:00,2024-07-30 00:52:00,43,eci-io/climategpt-7b,13,shifted,126,43,22.58333333333333,100.0,0.0,38.014947953433726,8.457070707070708,100.0,0.0,20.15104736389371,76.10180386513157,488.6,0.488,87.56423805848151,40.4391447368421,89.0,10.0,16.178978817666398,9272.010197578074,26400.0,0.0,5068.259374266103
194,2024-07-30 00:52:00,2024-07-30 00:52:00,48,ECarbenia/grimoiresigils,13,shifted,48,14,22.315656565656564,100.0,0.0,37.67404015262991,8.05976430976431,100.0,0.0,19.21340177311231,76.09196710526315,488.6,0.488,88.2684562101455,40.38240131578947,87.0,10.0,16.058770237911723,9271.729404309252,26400.0,0.0,5051.834818955064
195,2024-07-30 00:52:00,2024-07-30 00:53:00,54,ECarbenia/grimoiresigils,13,shifted,126,43,23.616161616161616,100.0,0.0,38.76471886337937,8.356481481481481,100.0,0.0,19.580302241473355,76.30210444078948,488.6,0.482,88.74685647438179,40.38404605263158,87.0,10.0,16.118229636320155,9263.911065313887,26400.0,0.0,5058.516660794202
196,2024-07-30 00:53:00,2024-07-30 00:54:00,62,text-embedding-ada-002,13,shifted,48,14,22.75968013468013,100.0,0.0,38.22669101891423,8.467592592592593,100.0,0.0,19.85350033705715,76.58641940789474,470.293,0.475,89.20576817221324,40.31496710526316,87.0,10.0,16.14886953719158,9242.26761904762,26400.0,0.0,5068.9446857766925
197,2024-07-30 00:54:00,2024-07-30 00:55:00,42,text-embedding-ada-002,13,shifted,126,43,22.75841750841751,100.0,0.0,38.35841333375901,8.303872053872054,100.0,0.0,19.7133053522102,76.23219407894737,470.293,0.437,89.16975109765605,40.21751644736842,87.0,10.0,16.134333418198143,9217.021097715737,26400.0,0.0,5069.992416213179
198,2024-07-30 00:55:00,2024-07-30 00:56:00,67,meta-llama/Meta-Llama-3-8B,13,shifted,48,14,22.675084175084177,100.0,0.0,38.29573105236427,7.953703703703703,100.0,0.0,19.130630246942317,75.3646482928836,490.793,0.437,87.47214537833749,40.21916118421053,88.0,10.0,16.18867807624705,9211.47873015873,26400.0,0.0,5069.30240401334
199,2024-07-30 00:56:00,2024-07-30 00:57:00,68,meta-llama/Meta-Llama-3-8B,13,shifted,126,43,23.255050505050505,100.0,0.0,38.71393297070973,8.067340067340067,100.0,0.0,19.304487894779125,75.31705594405595,490.793,0.424,86.47323673491891,40.30797697368421,88.0,10.0,16.245827553392733,9229.607188498403,26400.0,0.0,5082.319666425573
