,path,start,stop,sim_time,timestep,wind_direction,wind_speed,canopy_moisture,surface_moisture,run_max_mem_rss_bytes,threads,area,runtime,cpu_total,mem_total,duration_t1,cpu_t1,mem_t1,duration_t2,cpu_t2,mem_t2,ensemble_uuid,run_uuid
240,burnpro3d/d/d0/b1/run_d0b174ef-aee1-43bf-93ae-6613ff3c8185,2023-10-13T11:35:12.755605-07:00,2023-10-13T11:47:52.810072-07:00,7680,600,60.0,2.235,1.0,0.15,402492,1,294840.0,760.0,,,180.0,,,233.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,d0b174ef-aee1-43bf-93ae-6613ff3c8185
241,burnpro3d/d/c5/2b/run_c52b5b54-e3fb-4d9b-ae45-1a2e497bd273,2023-10-13T11:35:54.531253-07:00,2023-10-13T11:51:57.137861-07:00,7680,600,90.0,6.705,0.9,0.15,402172,1,294840.0,963.0,,,428.0,,,108.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,c52b5b54-e3fb-4d9b-ae45-1a2e497bd273
242,burnpro3d/d/ef/09/run_ef098886-cab7-4ab1-9199-f293cd102c95,2023-10-13T11:35:17.667314-07:00,2023-10-13T11:47:40.101406-07:00,7680,600,90.0,2.235,0.9,0.25,402348,1,294840.0,743.0,,,140.0,,,259.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,ef098886-cab7-4ab1-9199-f293cd102c95
243,burnpro3d/d/7a/17/run_7a17b26c-6e32-4244-8890-d2cb0b472b73,2023-10-13T11:34:54.053384-07:00,2023-10-13T11:43:30.802057-07:00,7680,600,120.0,2.235,0.9,0.15,402392,1,294840.0,516.0,,,230.0,,,252.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,7a17b26c-6e32-4244-8890-d2cb0b472b73
244,burnpro3d/d/d4/3a/run_d43a5972-2cf7-4396-b00f-d55f714ce507,2023-10-13T11:35:55.131767-07:00,2023-10-13T11:52:11.457897-07:00,7680,600,60.0,4.47,1.0,0.25,402224,1,294840.0,976.0,,,148.0,,,207.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,d43a5972-2cf7-4396-b00f-d55f714ce507
245,burnpro3d/d/75/5c/run_755cc75b-7291-419e-8507-cf53a4062e8a,2023-10-13T11:35:21.895162-07:00,2023-10-13T11:47:42.395085-07:00,7680,600,60.0,6.705,0.9,0.1,402364,1,294840.0,741.0,,,260.0,,,208.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,755cc75b-7291-419e-8507-cf53a4062e8a
246,burnpro3d/d/fb/77/run_fb779bc2-6d05-4506-a790-85938c489184,2023-10-13T11:35:20.305017-07:00,2023-10-13T11:47:42.075829-07:00,7680,600,60.0,4.47,1.0,0.2,402412,1,294840.0,742.0,,,134.0,,,239.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,fb779bc2-6d05-4506-a790-85938c489184
247,burnpro3d/d/c4/42/run_c44272fd-07e4-4d1c-9697-1eea3535cf35,2023-10-13T11:35:14.369202-07:00,2023-10-13T11:43:47.430866-07:00,7680,600,90.0,6.705,1.0,0.2,402372,1,294840.0,513.0,,,248.0,,,168.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,c44272fd-07e4-4d1c-9697-1eea3535cf35
248,burnpro3d/d/67/dc/run_67dc89ae-ff57-4ead-9b07-603dda03398c,2023-10-13T11:35:17.165620-07:00,2023-10-13T11:47:46.313775-07:00,7680,600,90.0,2.235,0.9,0.15,402420,1,294840.0,749.0,,,224.0,,,99.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,67dc89ae-ff57-4ead-9b07-603dda03398c
249,burnpro3d/d/a5/45/run_a5459f6d-72af-40bb-b3e6-55bb1a60e316,2023-10-13T11:35:18.553074-07:00,2023-10-13T11:47:46.429295-07:00,7680,600,90.0,6.705,1.0,0.25,402444,1,294840.0,748.0,,,179.0,,,300.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,a5459f6d-72af-40bb-b3e6-55bb1a60e316
250,burnpro3d/d/23/26/run_2326037b-c9b0-4845-be05-3751198024bb,2023-10-13T11:35:16.992859-07:00,2023-10-13T11:47:58.023847-07:00,7680,600,60.0,6.705,1.0,0.25,402304,1,294840.0,762.0,,,141.0,,,121.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,2326037b-c9b0-4845-be05-3751198024bb
251,burnpro3d/d/00/44/run_0044be0c-e68c-47ed-9d7b-969b26531aa9,2023-10-13T11:34:57.154500-07:00,2023-10-13T11:52:06.919151-07:00,7680,600,120.0,6.705,1.0,0.1,402296,1,294840.0,1029.0,,,195.0,,,206.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,0044be0c-e68c-47ed-9d7b-969b26531aa9
252,burnpro3d/d/9c/c6/run_9cc6a5e6-fa22-4141-bb5b-b0a7d9e0d41a,2023-10-13T11:35:20.898445-07:00,2023-10-13T11:47:48.817381-07:00,7680,600,120.0,2.235,1.0,0.25,402296,1,294840.0,748.0,,,177.0,,,185.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,9cc6a5e6-fa22-4141-bb5b-b0a7d9e0d41a
253,burnpro3d/d/2b/d2/run_2bd27f36-66b7-4d03-86e6-aab61bf78135,2023-10-13T11:35:37.414334-07:00,2023-10-13T11:52:35.157055-07:00,7680,600,120.0,4.47,0.9,0.25,402300,1,294840.0,1018.0,,,241.0,,,217.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,2bd27f36-66b7-4d03-86e6-aab61bf78135
254,burnpro3d/d/57/d8/run_57d86fad-5576-40b0-b5ab-a97afb2ddc1f,2023-10-13T11:35:12.396334-07:00,2023-10-13T11:48:28.200068-07:00,7680,600,60.0,4.47,0.9,0.25,402376,1,294840.0,796.0,,,369.0,,,111.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,57d86fad-5576-40b0-b5ab-a97afb2ddc1f
255,burnpro3d/d/cb/42/run_cb42b105-d67f-4f85-abd7-ea537522f800,2023-10-13T11:35:53.660182-07:00,2023-10-13T11:52:19.888207-07:00,7680,600,90.0,2.235,1.0,0.25,402412,1,294840.0,986.0,,,72.0,,,297.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,cb42b105-d67f-4f85-abd7-ea537522f800
256,burnpro3d/d/05/61/run_0561a9da-7a06-443f-a140-58d765636e96,2023-10-13T11:34:53.444526-07:00,2023-10-13T11:43:28.224350-07:00,7680,600,120.0,4.47,0.9,0.1,402340,1,294840.0,515.0,,,232.0,,,214.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,0561a9da-7a06-443f-a140-58d765636e96
257,burnpro3d/d/92/ee/run_92ee0c69-8eef-4884-a4c1-3dcd7480bdcb,2023-10-13T11:35:19.141976-07:00,2023-10-13T11:49:17.290469-07:00,7680,600,60.0,2.235,1.0,0.25,402232,1,294840.0,838.0,,,204.0,,,167.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,92ee0c69-8eef-4884-a4c1-3dcd7480bdcb
258,burnpro3d/d/40/ab/run_40ab0ff0-1804-436e-8ff1-9baf761fbaf4,2023-10-13T11:34:52.999201-07:00,2023-10-13T11:49:37.132540-07:00,7680,600,120.0,2.235,1.0,0.1,402308,1,294840.0,885.0,,,191.0,,,243.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,40ab0ff0-1804-436e-8ff1-9baf761fbaf4
259,burnpro3d/d/14/90/run_14908033-cc8c-4cd5-bdba-fe70f02e3506,2023-10-13T11:34:56.206533-07:00,2023-10-13T11:52:29.996419-07:00,7680,600,60.0,2.235,1.0,0.2,402260,1,294840.0,1053.0,,,47.0,0.0,0.0,114.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,14908033-cc8c-4cd5-bdba-fe70f02e3506
260,burnpro3d/d/ee/cf/run_eecf100b-83c1-4218-b223-d04c95a4762c,2023-10-13T11:34:54.335143-07:00,2023-10-13T11:52:43.126542-07:00,7680,600,60.0,2.235,0.9,0.15,402392,1,294840.0,1069.0,,,497.0,,,264.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,eecf100b-83c1-4218-b223-d04c95a4762c
261,burnpro3d/d/a1/e5/run_a1e51ad1-85be-421e-8330-7a36667f7290,2023-10-13T11:34:52.547541-07:00,2023-10-13T11:50:21.094329-07:00,7680,600,60.0,4.47,0.9,0.2,402320,1,294840.0,929.0,,,175.0,,,174.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,a1e51ad1-85be-421e-8330-7a36667f7290
262,burnpro3d/d/6b/48/run_6b48b620-3f98-49e6-9091-6e5035382688,2023-10-13T11:34:54.619974-07:00,2023-10-13T11:53:28.078502-07:00,7680,600,90.0,4.47,1.0,0.25,402476,1,294840.0,1114.0,,,512.0,,,202.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,6b48b620-3f98-49e6-9091-6e5035382688
263,burnpro3d/d/be/e4/run_bee4f8e1-a95b-4875-8bd9-99d2f5771e69,2023-10-13T11:35:05.945868-07:00,2023-10-13T11:53:11.992709-07:00,7680,600,60.0,4.47,0.9,0.1,402160,1,294840.0,1086.0,,,374.0,,,71.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,bee4f8e1-a95b-4875-8bd9-99d2f5771e69
264,burnpro3d/d/11/cb/run_11cbf392-d3c0-416c-8227-39738e32f6f6,2023-10-13T11:35:47.926364-07:00,2023-10-13T11:54:22.404464-07:00,7680,600,90.0,4.47,1.0,0.15,402256,1,294840.0,1115.0,,,216.0,,,61.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,11cbf392-d3c0-416c-8227-39738e32f6f6
265,burnpro3d/d/c8/b5/run_c8b54b2f-5f9e-4db1-85ea-987e5c0a2527,2023-10-13T11:45:34.002899-07:00,2023-10-13T11:53:55.285735-07:00,7680,600,120.0,4.47,1.0,0.2,402252,1,294840.0,501.0,,,145.0,,,54.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,c8b54b2f-5f9e-4db1-85ea-987e5c0a2527
266,burnpro3d/d/73/5e/run_735e4138-080b-485a-85d3-91f699bf1193,2023-10-13T11:40:30.395860-07:00,2023-10-13T11:55:18.902491-07:00,7680,600,60.0,4.47,1.0,0.1,402344,1,294840.0,888.0,,,305.0,,,76.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,735e4138-080b-485a-85d3-91f699bf1193
267,burnpro3d/d/14/61/run_1461c459-cfcf-490e-9943-9fdd5422b6c3,2023-10-13T11:35:20.335034-07:00,2023-10-13T11:50:24.681995-07:00,7680,600,120.0,6.705,0.9,0.2,402368,1,294840.0,904.0,,,309.0,,,123.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,1461c459-cfcf-490e-9943-9fdd5422b6c3
268,burnpro3d/d/c7/fe/run_c7fe7dd9-5c18-4648-a0d9-29103c2e0adf,2023-10-13T11:35:00.944277-07:00,2023-10-13T11:53:00.185331-07:00,7680,600,120.0,2.235,1.0,0.15,402364,1,294840.0,1080.0,,,374.0,,,291.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,c7fe7dd9-5c18-4648-a0d9-29103c2e0adf
269,burnpro3d/d/86/d9/run_86d92259-a9be-4511-b170-3529c8d52a37,2023-10-13T11:34:54.149928-07:00,2023-10-13T11:53:34.850908-07:00,7680,600,90.0,4.47,0.9,0.1,402272,1,294840.0,1120.0,,,265.0,,,287.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,86d92259-a9be-4511-b170-3529c8d52a37
270,burnpro3d/d/c0/76/run_c0769d78-83a8-4492-97fe-63bcc4a94e9a,2023-10-13T11:35:50.691368-07:00,2023-10-13T11:54:42.805451-07:00,7680,600,120.0,2.235,0.9,0.25,402628,1,294840.0,1132.0,,,478.0,,,69.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,c0769d78-83a8-4492-97fe-63bcc4a94e9a
271,burnpro3d/d/73/ac/run_73ac484d-0185-40de-9618-ea70dd41bb2e,2023-10-13T11:35:15.404545-07:00,2023-10-13T11:43:48.689092-07:00,7680,600,120.0,6.705,0.9,0.15,402520,1,294840.0,513.0,,,256.0,,,95.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,73ac484d-0185-40de-9618-ea70dd41bb2e
272,burnpro3d/d/ce/dc/run_cedc780e-6936-4ba5-b5a1-65032cee54df,2023-10-13T11:34:51.560071-07:00,2023-10-13T11:50:46.002760-07:00,7680,600,60.0,2.235,0.9,0.2,402404,1,294840.0,955.0,,,310.0,,,103.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,cedc780e-6936-4ba5-b5a1-65032cee54df
273,burnpro3d/d/dc/9a/run_dc9a9d67-132d-4619-824b-aee0e5315232,2023-10-13T11:36:19.626708-07:00,2023-10-13T11:47:11.844592-07:00,7680,600,60.0,6.705,0.9,0.15,402356,1,294840.0,652.0,,,120.0,,,219.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,dc9a9d67-132d-4619-824b-aee0e5315232
274,burnpro3d/d/7f/36/run_7f367cd3-4b64-4efb-938b-ea1d0d094176,2023-10-13T11:34:59.722011-07:00,2023-10-13T11:53:14.886906-07:00,7680,600,120.0,6.705,1.0,0.2,402320,1,294840.0,1095.0,,,79.0,,,93.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,7f367cd3-4b64-4efb-938b-ea1d0d094176
275,burnpro3d/d/9b/14/run_9b1441a3-f698-4b3c-a620-afb6965a35cd,2023-10-13T11:35:19.612646-07:00,2023-10-13T11:50:26.789429-07:00,7680,600,90.0,4.47,0.9,0.15,402220,1,294840.0,907.0,,,274.0,,,100.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,9b1441a3-f698-4b3c-a620-afb6965a35cd
276,burnpro3d/d/30/3c/run_303c329c-d9a1-4bbe-8434-fb6b66f9519c,2023-10-13T11:35:55.931812-07:00,2023-10-13T11:46:21.424729-07:00,7680,600,90.0,4.47,1.0,0.1,402384,1,294840.0,626.0,,,255.0,,,206.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,303c329c-d9a1-4bbe-8434-fb6b66f9519c
277,burnpro3d/d/39/9c/run_399c9fea-4180-4519-999d-b1fcc311ca24,2023-10-13T11:35:30.890830-07:00,2023-10-13T11:53:11.530365-07:00,7680,600,120.0,4.47,0.9,0.15,402248,1,294840.0,1061.0,,,98.0,,,277.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,399c9fea-4180-4519-999d-b1fcc311ca24
278,burnpro3d/d/4b/c9/run_4bc9eed5-d586-494c-a3e4-a8ba22acece9,2023-10-13T11:35:56.459186-07:00,2023-10-13T11:46:22.467481-07:00,7680,600,90.0,6.705,1.0,0.1,402448,1,294840.0,626.0,,,90.0,,,70.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,4bc9eed5-d586-494c-a3e4-a8ba22acece9
279,burnpro3d/d/65/e8/run_65e8314a-7f84-443d-93be-50a61ca1bd5f,2023-10-13T11:35:56.975004-07:00,2023-10-13T11:46:23.786059-07:00,7680,600,60.0,4.47,1.0,0.15,402268,1,294840.0,627.0,,,56.0,,,122.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,65e8314a-7f84-443d-93be-50a61ca1bd5f
280,burnpro3d/d/c0/ee/run_c0ee17e8-555c-4070-aa51-c7fc2a3cf8ce,2023-10-13T11:34:51.941045-07:00,2023-10-13T11:50:49.671239-07:00,7680,600,120.0,2.235,0.9,0.1,402252,1,294840.0,958.0,,,189.0,,,281.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,c0ee17e8-555c-4070-aa51-c7fc2a3cf8ce
281,burnpro3d/d/7e/47/run_7e47eb41-65b4-4dd6-a78a-e3dd3104a0ef,2023-10-13T11:35:10.601321-07:00,2023-10-13T11:47:01.892365-07:00,7680,600,60.0,6.705,1.0,0.15,402280,1,294840.0,711.0,,,83.0,,,262.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,7e47eb41-65b4-4dd6-a78a-e3dd3104a0ef
282,burnpro3d/d/fb/7f/run_fb7f29ae-a429-4376-806e-541f41d1c9fd,2023-10-13T11:34:56.030711-07:00,2023-10-13T11:53:14.896140-07:00,7680,600,60.0,4.47,0.9,0.15,402392,1,294840.0,1098.0,,,359.0,,,190.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,fb7f29ae-a429-4376-806e-541f41d1c9fd
283,burnpro3d/d/71/84/run_71848fb4-5921-4c66-a913-5a58e5cfd2ab,2023-10-13T11:34:59.402129-07:00,2023-10-13T11:53:41.742521-07:00,7680,600,120.0,4.47,1.0,0.15,402220,1,294840.0,1122.0,,,93.0,,,281.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,71848fb4-5921-4c66-a913-5a58e5cfd2ab
284,burnpro3d/d/6a/86/run_6a86503b-2e30-431f-98c2-5e0658eeb5be,2023-10-13T11:40:27.462343-07:00,2023-10-13T11:54:07.699365-07:00,7680,600,120.0,6.705,0.9,0.25,402288,1,294840.0,820.0,,,195.0,,,66.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,6a86503b-2e30-431f-98c2-5e0658eeb5be
285,burnpro3d/d/7f/66/run_7f6640fa-f01f-442d-a310-2d96e006eb8b,2023-10-13T11:35:10.376755-07:00,2023-10-13T11:47:06.100509-07:00,7680,600,60.0,2.235,0.9,0.1,402348,1,294840.0,716.0,,,307.0,,,85.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,7f6640fa-f01f-442d-a310-2d96e006eb8b
286,burnpro3d/d/0a/c9/run_0ac97c82-cf88-4a24-b4be-d18da2735f02,2023-10-13T11:35:12.430110-07:00,2023-10-13T11:47:04.919411-07:00,7680,600,120.0,6.705,0.9,0.1,402304,1,294840.0,712.0,,,334.0,,,247.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,0ac97c82-cf88-4a24-b4be-d18da2735f02
287,burnpro3d/d/76/a5/run_76a556cc-9af4-408d-b9e5-b6f5c9bd928f,2023-10-13T11:35:15.883486-07:00,2023-10-13T11:51:55.765852-07:00,7680,600,120.0,2.235,1.0,0.2,402468,1,294840.0,1000.0,,,453.0,,,110.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,76a556cc-9af4-408d-b9e5-b6f5c9bd928f
288,burnpro3d/d/9a/92/run_9a9217de-3c1e-4de1-b26a-5531e8ba2966,2023-10-13T11:34:57.832731-07:00,2023-10-13T11:53:16.758304-07:00,7680,600,120.0,4.47,0.9,0.2,402536,1,294840.0,1099.0,,,257.0,,,89.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,9a9217de-3c1e-4de1-b26a-5531e8ba2966
289,burnpro3d/d/d1/b8/run_d1b81370-aa5a-4e07-a398-939f5a770e87,2023-10-13T11:35:12.295645-07:00,2023-10-13T11:47:12.652901-07:00,7680,600,60.0,2.235,0.9,0.25,402320,1,294840.0,720.0,,,60.0,,,223.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,d1b81370-aa5a-4e07-a398-939f5a770e87
290,burnpro3d/d/0a/19/run_0a19ab69-3cfc-4f62-be0d-7b0795dba6cc,2023-10-13T11:34:58.296051-07:00,2023-10-13T11:53:27.592268-07:00,7680,600,60.0,6.705,0.9,0.25,402284,1,294840.0,1109.0,,,92.0,,,220.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,0a19ab69-3cfc-4f62-be0d-7b0795dba6cc
291,burnpro3d/d/2b/f9/run_2bf9c55a-6837-4a52-9493-adb46dfe9fde,2023-10-13T11:36:19.663046-07:00,2023-10-13T11:47:11.671059-07:00,7680,600,60.0,6.705,1.0,0.1,402392,1,294840.0,652.0,,,190.0,,,143.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,2bf9c55a-6837-4a52-9493-adb46dfe9fde
292,burnpro3d/d/71/0d/run_710d609e-3b39-473c-9972-b6a020b9ee2d,2023-10-13T11:35:45.929457-07:00,2023-10-13T11:51:56.715295-07:00,7680,600,120.0,4.47,1.0,0.25,402304,1,294840.0,971.0,,,466.0,,,91.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,710d609e-3b39-473c-9972-b6a020b9ee2d
293,burnpro3d/d/ee/0b/run_ee0bfdb3-e56f-49c6-b190-c5ee01e9550e,2023-10-13T11:34:57.481036-07:00,2023-10-13T11:53:35.100135-07:00,7680,600,90.0,4.47,1.0,0.2,402272,1,294840.0,1118.0,,,444.0,,,231.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,ee0bfdb3-e56f-49c6-b190-c5ee01e9550e
294,burnpro3d/d/88/60/run_8860fdcb-50b6-4c2e-875a-e9286cc8d432,2023-10-13T11:40:28.767104-07:00,2023-10-13T11:54:15.568038-07:00,7680,600,120.0,6.705,1.0,0.25,402612,1,294840.0,827.0,,,190.0,,,184.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,8860fdcb-50b6-4c2e-875a-e9286cc8d432
295,burnpro3d/d/d2/eb/run_d2eb17ff-77ff-4065-aaaa-2d6b6e2b5056,2023-10-13T11:35:49.264929-07:00,2023-10-13T11:53:58.697245-07:00,7680,600,90.0,6.705,0.9,0.25,402428,1,294840.0,1089.0,,,440.0,,,294.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,d2eb17ff-77ff-4065-aaaa-2d6b6e2b5056
296,burnpro3d/d/6b/c1/run_6bc1f605-32c4-459e-b57b-2c801d3f8f69,2023-10-13T11:40:29.137826-07:00,2023-10-13T11:54:17.865270-07:00,7680,600,90.0,2.235,0.9,0.2,402572,1,294840.0,828.0,,,109.0,,,105.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,6bc1f605-32c4-459e-b57b-2c801d3f8f69
297,burnpro3d/d/81/ad/run_81adaea4-ba85-4450-aaac-51625c4905de,2023-10-13T11:40:29.833173-07:00,2023-10-13T11:54:23.355995-07:00,7680,600,60.0,2.235,1.0,0.1,402304,1,294840.0,834.0,,,408.0,,,297.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,81adaea4-ba85-4450-aaac-51625c4905de
298,burnpro3d/d/d2/b1/run_d2b1b0d5-ccc8-4e03-9fec-bc435a789938,2023-10-13T11:35:47.131155-07:00,2023-10-13T11:54:10.563113-07:00,7680,600,90.0,2.235,1.0,0.1,402348,1,294840.0,1103.0,,,252.0,,,286.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,d2b1b0d5-ccc8-4e03-9fec-bc435a789938
299,burnpro3d/d/c2/9c/run_c29c57d3-3e38-477d-924c-da3ecebe98b6,2023-10-13T11:35:46.348433-07:00,2023-10-13T11:54:21.748438-07:00,7680,600,90.0,2.235,1.0,0.15,402248,1,294840.0,1115.0,,,272.0,,,105.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,c29c57d3-3e38-477d-924c-da3ecebe98b6
300,burnpro3d/d/5e/4d/run_5e4d4d7f-eaef-4e3a-b80e-1a9f58adfd75,2023-10-13T11:34:55.767841-07:00,2023-10-13T11:54:16.387535-07:00,7680,600,90.0,6.705,1.0,0.15,402348,1,294840.0,1161.0,,,517.0,,,233.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,5e4d4d7f-eaef-4e3a-b80e-1a9f58adfd75
301,burnpro3d/d/9e/a3/run_9ea3282e-7853-48fe-b318-b5a62ea6cb65,2023-10-13T11:35:01.521573-07:00,2023-10-13T11:54:19.768739-07:00,7680,600,120.0,6.705,1.0,0.15,402300,1,294840.0,1158.0,,,61.0,,,171.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,9ea3282e-7853-48fe-b318-b5a62ea6cb65
302,burnpro3d/d/a6/42/run_a6428c39-8d81-4b14-ab74-772e1d143a66,2023-10-13T11:35:51.399270-07:00,2023-10-13T11:54:25.713183-07:00,7680,600,120.0,4.47,1.0,0.1,402592,1,294840.0,1114.0,,,547.0,,,151.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,a6428c39-8d81-4b14-ab74-772e1d143a66
303,burnpro3d/d/20/cf/run_20cf1a13-16bb-48c8-bf0c-b9ca8ab25c6f,2023-10-13T11:35:50.132124-07:00,2023-10-13T11:54:26.166973-07:00,7680,600,90.0,4.47,0.9,0.25,402472,1,294840.0,1116.0,,,328.0,,,110.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,20cf1a13-16bb-48c8-bf0c-b9ca8ab25c6f
304,burnpro3d/d/7c/b3/run_7cb3f893-d0fe-46b0-b834-954fcd41c0e3,2023-10-13T11:35:48.786650-07:00,2023-10-13T11:54:33.487035-07:00,7680,600,90.0,2.235,1.0,0.2,402380,1,294840.0,1125.0,,,313.0,,,77.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,7cb3f893-d0fe-46b0-b834-954fcd41c0e3
305,burnpro3d/d/ff/69/run_ff699484-a79d-43f1-b405-29e84063646d,2023-10-13T11:40:30.937230-07:00,2023-10-13T11:55:27.871760-07:00,7680,600,120.0,2.235,0.9,0.2,402328,1,294840.0,897.0,,,315.0,,,282.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,ff699484-a79d-43f1-b405-29e84063646d
306,burnpro3d/d/94/e7/run_94e73aee-fe09-40a1-abe4-47410fa2014a,2023-10-13T13:05:08.166162-07:00,2023-10-13T13:17:12.995687-07:00,7680,600,60.0,6.705,0.9,0.2,402420,1,294840.0,724.0,,,74.0,,,281.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,94e73aee-fe09-40a1-abe4-47410fa2014a
307,burnpro3d/d/6c/a4/run_6ca42bec-1e1b-4744-a6f9-0f6545b63309,2023-10-13T11:40:28.176661-07:00,2023-10-13T11:55:27.124282-07:00,7680,600,90.0,2.235,0.9,0.1,402344,1,294840.0,899.0,,,81.0,,,212.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,6ca42bec-1e1b-4744-a6f9-0f6545b63309
308,burnpro3d/d/6b/ce/run_6bceb93b-02f4-424f-88af-86faa8c7ab52,2023-10-13T11:34:55.400127-07:00,2023-10-13T11:55:17.651594-07:00,7680,600,90.0,6.705,0.9,0.2,402348,1,294840.0,1222.0,,,52.0,,,212.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,6bceb93b-02f4-424f-88af-86faa8c7ab52
309,burnpro3d/d/2f/94/run_2f94a4ba-3f50-4872-a880-265d42cb9493,2023-10-13T11:35:12.610464-07:00,2023-10-13T11:47:37.854763-07:00,7680,600,90.0,4.47,0.9,0.2,402532,1,294840.0,745.0,,,166.0,,,214.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,2f94a4ba-3f50-4872-a880-265d42cb9493
310,burnpro3d/d/01/26/run_01268190-96ba-4a54-9d33-3fe6b52b4020,2023-10-13T11:35:13.149805-07:00,2023-10-13T11:47:46.640308-07:00,7680,600,60.0,6.705,1.0,0.2,402360,1,294840.0,753.0,,,81.0,,,220.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,01268190-96ba-4a54-9d33-3fe6b52b4020
311,burnpro3d/d/bc/26/run_bc26d56e-c180-474d-9a36-b2da32e069d6,2023-10-13T11:35:19.463908-07:00,2023-10-13T11:47:32.697598-07:00,7680,600,90.0,6.705,0.9,0.1,402416,1,294840.0,733.0,,,206.0,,,204.0,,,b881b40b-d1ea-4497-83ea-e6a6cdb326a9,bc26d56e-c180-474d-9a36-b2da32e069d6
