,canopy_moisture,run_max_mem_rss_bytes,sim_time,surface_moisture,threads,wind_direction,wind_speed,run_uuid,area,runtime,cpu_usage_total,mem_usage_total,transmitted_packets_total,received_packets_total,transmitted_bandwidth_total,received_bandwidth_total,queue_seconds
118,0.5,4373784,8362,0.1,1,90.0,3.0,6c67a7e5-e3d5-4701-af60-f83363feeedf,828144.0,5758.0,17280.420445733187,13937979392.0,5977.561185006889,5505.851608542298,758956.493713596,1910998.6413941889,53.0
119,0.5,4372776,8362,0.1,1,90.0,5.0,3456bc9c-a021-47e4-92b9-9fc726b2f067,828144.0,6270.0,17837.747954423783,13938151424.0,9332.312575513492,7581.227245267821,37434603.2261629,2539426.868858236,50.0
120,0.5,4424888,8362,0.3,1,90.0,3.0,87eea169-6e3f-4ec8-a547-2c9a3cae03f9,828144.0,5976.0,11475.16351470214,9439907839.0,11703.40403846154,52868.86055647685,1609991.719394805,636568763.1796584,19.0
121,0.5,4424960,8362,0.3,1,90.0,5.0,a741fe37-9903-4c05-b3e8-dcbdd08be45f,828144.0,5466.0,10934.627476306185,9439391743.0,11369.890607734806,52611.51491712706,1569740.5834254145,636913926.7115653,19.0
122,0.3,4392228,8362,0.1,1,90.0,3.0,7e1bffb0-3ea9-4a7a-9cca-577fb39345c5,828144.0,5579.0,11155.21284398184,9347637247.0,20867.319172612613,86333.65934414414,2222187.417441441,635774365.5036035,35.0
123,0.3,4392304,8362,0.1,1,90.0,5.0,98748a7d-213c-4f2f-83e7-1a6e8f046c3b,828144.0,6264.0,11864.771714968954,9348100095.0,23512.65529272125,89830.73790069444,38988818.56742652,635930947.2093196,33.0
124,0.3,4401792,8362,0.3,1,90.0,5.0,72bc6169-6f33-47de-af2b-f21acf901845,828144.0,5296.0,10563.842458829018,9367240703.0,27077.611327299783,85480.51915497836,2890617.1495242966,1009765093.8066672,56.0
125,0.3,4401948,8362,0.3,1,90.0,3.0,9923564a-b6ba-4f00-b888-e283d835452b,828144.0,7986.0,13290.36672994993,9368154111.0,31361.579737445307,90932.43287460884,76235785.8158174,1009870184.8848376,56.0
126,0.5,4372380,8362,0.1,1,90.0,5.0,ff5fe370-8291-4075-a61f-28a7d5a4fb42,828144.0,5329.0,10656.91866383852,9309880319.0,17296.066344256124,33806.00709566855,1805558.6611193973,324567339.68225807,16.0
127,0.5,4372520,8362,0.1,1,90.0,3.0,6a13b854-d322-4e00-9ada-e47f518e6978,828144.0,6524.0,11890.083526318502,9310216191.0,20678.73075322514,38228.296178388126,74547961.32881123,326064520.88271606,14.0
128,0.5,4392748,8362,0.3,1,90.0,3.0,af017501-2e9f-48d3-91f1-6627d279036b,828144.0,4985.0,14957.525200712647,13991305215.0,17467.648484848483,59390.99494949495,1585598.594949495,487640619.61111104,54.0
129,0.5,4392344,8362,0.3,1,90.0,5.0,ece40df1-8a63-4398-a4d3-dacbb061a99c,828144.0,7380.0,17387.40963188685,13992964095.0,22435.828554536514,65484.40943403327,70126128.69836202,538273741.9397765,38.0
130,0.3,4391640,8362,0.1,1,90.0,3.0,2e0638be-21ff-4e68-8b90-b2a8965c5674,828144.0,4618.0,9227.968671956383,9350397951.0,58669.91737494554,205470.54457821348,5263378.915572768,1116456006.3920884,58.0
131,0.3,4391744,8362,0.1,1,90.0,5.0,42708cbf-816b-40ae-9749-b5fcaa9edc29,828144.0,6372.0,11008.927571546028,9351622655.0,60786.44436526996,207529.5264266969,21246448.861056905,1115252534.379442,56.0
132,0.3,4386560,8362,0.3,1,90.0,3.0,20041b39-53e8-4f96-b7bc-dde6e145c894,828144.0,4595.0,8640.036707102447,9346347007.0,56805.6951754386,126014.41765833332,4488276.094298245,637569157.887179,32.0
133,0.3,4386660,8362,0.3,1,90.0,5.0,700171c1-3940-4090-b683-d3547039decd,828144.0,4600.0,8645.187932781526,9346347007.0,56867.508771929824,126125.48118333337,4493159.96491228,638080599.8901684,30.0
134,0.5,4396252,8362,0.1,1,90.0,3.0,5992a27b-9e74-42e0-9121-418d6812a364,828144.0,6160.0,12285.905372072351,9355169791.0,11763.21048939901,29741.89175832935,1479674.1632073969,316876312.892494,134.0
135,0.5,4395852,8362,0.1,1,90.0,5.0,131d0a39-a4b0-4a22-86cc-7768e9883290,828144.0,6367.0,12517.498946063755,9355198463.0,14294.299199638475,32730.87904471837,41055040.97943264,318677349.0723635,40.0
136,0.5,4412520,8362,0.3,1,90.0,3.0,f219bd03-2e3d-4cc8-9d3c-fee3f199c615,828144.0,5436.0,16284.996352038335,14065831935.0,13802.697956238362,29616.84024040968,1344764.5038765362,319734758.3554397,63.0
137,0.5,4412712,8362,0.3,1,90.0,5.0,ca444b3a-ae34-4f5f-87ba-6c64260004f5,828144.0,5578.0,16573.8990592838,14065831935.0,13871.691452411122,29647.37624405477,1354034.9511525824,319297069.6141974,64.0
138,0.3,4420404,8362,0.1,1,90.0,3.0,8043375b-0b0f-4030-98d1-cf1b440781d3,828144.0,6121.0,11741.8729218401,9416060927.0,13111.135507686002,23874.55583374825,76969234.64856222,313909353.8836602,41.0
139,0.3,4421288,8362,0.1,1,90.0,5.0,cbb53daf-3a4d-4d3d-bb9f-49b43b99e4bf,828144.0,5580.0,11147.491375105172,9416060927.0,10009.82162162162,20737.497297297297,1164276.5567567567,313001314.77297294,41.0
140,0.3,4386652,8362,0.3,1,90.0,5.0,3f650114-598a-4733-850d-7c77fe256a15,828144.0,5975.0,11343.465829427572,9346080767.0,17192.55492145949,46116.93077392733,76896003.0589017,322085031.6105749,89.0
141,0.3,4386900,8362,0.3,1,90.0,3.0,05c711ab-38e1-4455-b753-1d4292cf9090,828144.0,5421.0,10805.63860941138,9346080767.0,13129.866666666663,41670.427777777775,1591076.5544444444,321224895.25901943,108.0
142,0.5,4402700,8362,0.1,1,90.0,3.0,7298c7b9-2ead-436e-ba00-9a9b865b021e,828144.0,6547.0,11952.1319010575,9373372415.0,14938.144713935377,42589.56281833617,78146433.4006387,319491419.66020703,64.0
143,0.5,4407156,8362,0.1,1,90.0,5.0,6baeb2bf-575a-4d60-985a-e3fe61a0f335,828144.0,5389.0,10749.84323209308,9372491775.0,11178.07699872366,38787.03589647019,1368878.2864760528,317733907.3184764,128.0
144,0.5,4381192,8362,0.3,1,90.0,5.0,4a3fffd9-163e-4dee-a010-9f8a7a9918f9,828144.0,4486.0,8945.274124997315,9323511807.0,20024.342342342345,49116.65855855856,1691264.4454954956,269572576.6220721,28.0
145,0.5,4384488,8362,0.3,1,90.0,3.0,e8ca9c96-976a-4315-9d71-8337aebceaf7,828144.0,6394.0,10882.372356022082,9324752895.0,25846.23194456313,69687.79445071367,2524038.68088618,584442916.8406355,24.0
146,0.3,4394400,8362,0.1,1,90.0,5.0,c3d7e706-f91f-4c91-bb6a-d88c3ee2be43,828144.0,5655.0,22542.88767190099,18660192255.0,6085.342920430108,5492.610491577061,778098.2349231183,1946485.0699387093,48.0
147,0.3,4394592,8362,0.1,1,90.0,3.0,6ba7b64c-d29c-414c-ad97-2853c77b7424,828144.0,5597.0,22367.68446329156,18660188159.0,6024.2898625293765,5439.168740031336,770320.3433986879,1927213.746660791,44.0
148,0.3,4397524,8362,0.3,1,90.0,5.0,c9c3454f-7384-4713-8221-bfecd19d1494,828144.0,5873.0,11706.974873852276,9364475903.0,11479.60498281787,30449.79862542956,1223942.291065292,308067915.3044674,144.0
149,0.3,4395460,8362,0.3,1,90.0,3.0,0f51acdd-f9d7-4a6e-ab80-7ec41d222b6c,828144.0,5913.0,11773.176724606095,9364475903.0,17196.980612244897,51469.25153061224,2153389.9096938777,636367329.8112779,133.0
150,0.5,4383092,8362,0.1,1,90.0,5.0,4e010ab3-14f3-4f6c-9107-d2d6441262ba,828144.0,6439.0,11070.53208051823,9326063615.0,22745.43733058219,78908.40225276531,2504790.939725695,634645194.5623897,27.0
151,0.5,4378372,8362,0.1,1,90.0,3.0,016fa49a-707b-4176-9a0b-9fcfa6663ce5,828144.0,4610.0,9209.377254163175,9324527615.0,17110.660350877195,59006.91281199404,1747608.310499897,319294115.2823522,29.0
152,0.5,4405608,8362,0.3,1,90.0,3.0,b432866d-d1cb-472f-8272-a37b875007be,828144.0,6188.0,12051.38718318881,9383616511.0,38915.34405259747,107014.79054294487,78304542.89768471,795636447.7022758,47.0
153,0.5,4408832,8362,0.3,1,90.0,5.0,f22e9759-e6fd-4b2f-9e47-d01d653fd0fb,828144.0,5833.0,11662.659661676224,9383616511.0,35050.05429217231,102642.98028335503,3518501.4506702293,794375794.2757138,47.0
154,0.3,4428072,8362,0.1,1,90.0,3.0,fcb23860-9509-4ca8-8a16-11f80c3e0856,828144.0,5621.0,16766.25876597828,14113492991.0,20117.087215686275,68970.34362556781,2305596.8742777565,637801716.439501,8.0
155,0.3,4428412,8362,0.1,1,90.0,5.0,916f55e5-98c5-49fb-b8ab-2e55d8c63c0b,828144.0,7060.0,18100.364088241186,14113820671.0,5901.146581522181,5300.646904192104,752501.5140780627,1919325.6188736672,133.0
156,0.3,4380588,8362,0.3,1,90.0,3.0,4ad31764-c64d-4de8-a456-bcbacd321e90,828144.0,6730.0,16602.77738201913,13968809983.0,26291.59970975064,78041.503472602,2502759.372636209,601947207.2970852,37.0
157,0.3,4380684,8362,0.3,1,90.0,5.0,22d11fd3-75c7-40d3-8f72-473a4d0e93b9,828144.0,4926.0,14751.695156404192,13967278079.0,31752.95461041823,87219.72954749613,3052675.879430374,636791362.7112632,28.0
158,0.5,4386756,8362,0.1,1,90.0,5.0,d44620d8-92e2-4351-817e-b5bcafda1bf3,828144.0,5471.0,10943.845619581434,9338707967.0,11931.422283609576,52217.32725598526,1481814.8160220997,634741671.7911918,52.0
159,0.5,4386580,8362,0.1,1,90.0,3.0,990acc42-69c9-4dca-b305-a8b0f16293d1,828144.0,7133.0,12625.744982577242,9339002879.0,10705.665127541944,25147.17062295965,1231051.96489891,317592549.6233763,75.0
160,0.5,4368176,8362,0.3,1,90.0,5.0,30b68745-bfe3-4145-bc22-fcbda39e7f24,828144.0,5899.0,11321.89770983245,9306251263.0,27868.037351360545,74307.12050391157,30255955.82041254,1349624256.7991614,11.0
161,0.5,4370168,8362,0.3,1,90.0,3.0,761b0d9a-d703-462a-9037-7c46bd9f91f8,828144.0,5369.0,10702.349953422352,9294884863.0,26320.13875735647,72562.81234446813,3484957.3892520927,1349490838.7778115,11.0
162,0.3,530232,4285,0.1,1,90.0,5.0,03896752-7a4d-4c55-96b4-f524705ca3fd,359488.0,878.0,2140.3894195293824,2007277568.0,3866.855263157895,6722.0788220551385,506717.68771929824,49806264.53521304,219.0
163,0.3,530052,4285,0.1,1,90.0,3.0,3282e6a6-f25a-49f2-ba0c-9d6c09523590,359488.0,631.0,1863.390984956984,2005979136.0,3395.448692592593,6376.86111111111,447077.262162963,49963863.84900001,219.0
164,0.3,536572,4285,0.3,1,90.0,5.0,5f619e7f-b140-4fbc-adf1-56004ffaff91,359488.0,542.0,1086.797357225816,1357217792.0,5211.071749019608,6709.891274509803,695346.8308215686,61452224.99632353,47.0
165,0.3,544752,4285,0.3,1,90.0,3.0,d39cb82d-9648-49ca-a309-734ab22771a5,359488.0,781.0,1335.5784063987876,1357852672.0,6143.36397474074,7580.397704296297,2108064.0981016294,60638181.28974289,44.0
166,0.5,530100,4285,0.1,1,90.0,5.0,e215c93d-d95a-4cac-a6cf-fc23c9dfaf3e,359488.0,632.0,1173.4377626403675,1365012480.0,5444.138333333332,9743.568921052633,771106.3775438596,89296566.45919299,172.0
167,0.5,546156,4285,0.1,1,90.0,3.0,e4ee9420-0d60-4619-854b-2fa8bc765f3e,359488.0,670.0,1237.4667399657874,1364738048.0,5609.672265824916,8195.744396491227,2111636.4305952154,59883479.95010543,256.0
168,0.5,546880,4285,0.3,1,90.0,5.0,7d308dae-3651-4bc2-b4f5-c24ef79f2d1e,359488.0,776.0,1412.600406912907,1357570048.0,5616.831428571429,8553.111619047619,2193903.2419047616,60917394.9775238,209.0
169,0.5,528684,4285,0.3,1,90.0,3.0,0ddf820f-30d8-4833-bb68-eb31bb247099,359488.0,625.0,1240.593908053045,1356775424.0,4478.960308333333,7357.062906666668,653719.8334066666,60045968.15760001,211.0
170,0.3,3442192,15022,0.1,1,90.0,5.0,200961f1-9481-4484-9dde-eb9df64461ce,1369900.0,11536.0,34599.7060755194,11056295935.0,33207.28251834929,58551.44972064113,3653166.672865999,473469309.7899968,19.0
171,0.3,3442304,15022,0.1,1,90.0,3.0,362c5812-0884-4ff3-b0bb-2f6d70890106,1369900.0,16099.0,39173.92886957376,11052994559.0,18487.392015946378,17449.81751811699,2204625.4157397323,236873966.2773364,49.0
172,0.3,3445964,15022,0.3,1,90.0,5.0,b6877927-62ac-410a-8ed5-a0a338a4e8e6,1369900.0,7106.0,14220.027123174576,7376326655.0,27748.446784469284,26596.867336218296,2704458.265899748,237503816.5123137,1718.0
173,0.3,3446032,15022,0.3,1,90.0,3.0,544c69cb-c166-4959-81e2-006f0a47c024,1369900.0,14794.0,21923.762079197648,7377154047.0,37786.38836491949,36997.60944018517,55737219.8696218,436095013.9616207,48.0
174,0.5,3444280,15022,0.1,1,90.0,5.0,57e39c90-60a3-4252-b8b2-8a50ce386b94,1369900.0,16760.0,25099.7973310716,7359016959.0,28824.709608829413,66070.07808843194,4055600.8282491546,825493719.9928286,18.0
175,0.5,3444528,15022,0.1,1,90.0,3.0,4fd1dbfc-b195-46d8-a9cb-cf1365634c8e,1369900.0,8371.0,16726.764285797202,7357804543.0,26207.83033573141,64019.26606714628,3729409.735491607,824855495.1021127,25.0
176,0.5,3443408,15022,0.3,1,90.0,5.0,7444ffc1-c817-4c16-a690-374a09c72671,1369900.0,8041.0,16088.7598015424,7395065855.0,11700.110611735332,25724.17677902622,1703589.7544319602,237633498.0671129,70.0
177,0.5,3443524,15022,0.3,1,90.0,3.0,a55b652f-99ed-4aee-af74-11204e7e2629,1369900.0,12978.0,21050.90698190317,7396392959.0,30322.258253909386,96408.1509362682,44777217.36926143,824149748.0084035,40.0
178,0.3,3446216,15022,0.1,1,90.0,3.0,97968f09-3f48-454c-ada6-36cf834afcf6,1369900.0,8448.0,16416.834109314663,7363526655.0,10660.221455537518,8491.426725018038,1354935.645550433,3275452.494556926,103.0
179,0.3,3446352,15022,0.1,1,90.0,5.0,acd965ea-f044-458f-b8c0-ff2e129b6a03,1369900.0,8045.0,15999.83993037767,7363526655.0,14882.773304119848,20796.76938202247,2074303.6546297127,238167437.0225171,18.0
180,0.3,3441020,15022,0.3,1,90.0,3.0,53f907c3-a839-48c2-a613-e66cd1500c88,1369900.0,15450.0,23666.04972177816,7360675839.0,22993.504824902724,47739.57965334277,2991154.3623346305,472751207.82440376,35.0
181,0.3,3441000,15022,0.3,1,90.0,5.0,a3e480b4-2cc5-4dca-9bc6-63310c497754,1369900.0,8228.0,16429.95893660195,7359524863.0,17127.22502606882,7726.689377289377,1111118.5682539684,244985771.0542873,47.0
182,0.5,3450656,15022,0.1,1,90.0,3.0,23ee193a-9fad-4d0e-a589-4a5a7126062d,1369900.0,12446.0,23819.871669698063,7372865535.0,20642.2125763772,31749.262618536886,3445878.422260929,239450434.8729033,102.0
183,0.5,3450396,15022,0.1,1,90.0,5.0,0451e6a0-fc57-4584-a4d7-e671076883a2,1369900.0,11348.0,22663.97914995499,7372808191.0,23658.75057117595,51410.98136799293,3023990.988374182,474191542.2661829,74.0
184,0.5,3447296,15022,0.3,1,90.0,3.0,6c2af2a3-a1a3-430d-a5a1-eb8d3def72c2,1369900.0,12165.0,24213.12972884053,7365341183.0,29471.7679697623,54337.205375198086,45206642.35300093,473794051.66576767,49.0
185,0.5,3447448,15022,0.3,1,90.0,5.0,a40dbb2e-4d32-4561-b5e3-6e2b0affcd94,1369900.0,12051.0,24066.176718054783,7365341183.0,25112.763092269324,52298.136159601,3083762.748129676,472953822.7545352,50.0
186,0.3,3446596,15022,0.1,1,90.0,5.0,aafe61e1-f13f-4e54-9dc1-5c91687098a0,1369900.0,13594.0,27191.798639821674,7380938751.0,12958.412831858408,16795.702507374634,1903926.155674484,237618758.12463304,49.0
187,0.3,3446848,15022,0.1,1,90.0,3.0,444aedcc-0587-4f3c-a337-460d56f3edd2,1369900.0,16475.0,30087.49421060503,7381090303.0,13928.563956374688,17644.07265456233,2025436.955548369,237612865.1768128,60.0
188,0.3,3439800,15022,0.3,1,90.0,5.0,c8c48639-90f0-4f08-83ce-be09e9d2e936,1369900.0,12533.0,25078.73873444455,7377891327.0,11532.774439102564,9257.151201923076,1429668.839102564,4255254.778285256,24.0
189,0.3,3439884,15022,0.3,1,90.0,3.0,a75dd037-9d60-415a-a790-b47684bea6fd,1369900.0,12860.0,25427.1353865442,7377891327.0,11690.101115145915,9379.566629437437,1448947.2426442178,4299658.4034335865,24.0
190,0.5,3443924,15022,0.1,1,90.0,5.0,2bade7d7-81f2-4917-9e62-83315d2f7555,1369900.0,13761.0,27513.722762050544,7370969087.0,18764.633458421347,42252.47127882998,2021793.9608125773,298709261.1436887,40.0
191,0.5,3444352,15022,0.1,1,90.0,3.0,42f85ad9-030f-4c7e-aa75-414bac450499,1369900.0,13912.0,27687.74129140637,7371984895.0,21382.89055931991,44199.35727304097,35826403.49160236,300498301.195751,21.0
192,0.5,3444000,15022,0.3,1,90.0,5.0,45c16277-e273-432d-bb9d-b624bb31b8ed,1369900.0,11711.0,23443.04331604916,7358554111.0,16090.333326667853,25913.72523162591,1768060.6945802448,238021495.3731306,341.0
193,0.5,3443900,15022,0.3,1,90.0,3.0,cd07d1dd-62e3-4029-9889-5be66fc1652f,1369900.0,13970.0,25696.964059827107,7360229375.0,27737.10533191301,53068.85027835875,100582861.88785878,475043496.4655055,22.0
194,0.3,3438572,15022,0.1,1,90.0,5.0,9e429f6c-26e5-496f-9714-1237a854c510,1369900.0,16016.0,28794.24175886752,7346962431.0,20611.81042155906,33296.80183128073,54803035.79494979,263044821.5498135,15.0
195,0.3,3438588,15022,0.1,1,90.0,3.0,84e4dd9f-ff9f-449a-a340-a12e549c1810,1369900.0,12738.0,25483.63709772764,7346925567.0,16775.7070754717,30894.65849056604,2125360.3367924527,261755594.42891648,33.0
196,0.3,3447584,15022,0.3,1,90.0,3.0,d62830d1-a83b-49d0-ba0c-372e22ae9268,1369900.0,11399.0,22781.95425515547,7366332415.0,21596.37363060686,51154.19943667546,2910751.8215831136,473446684.32208514,234.0
197,0.3,3447420,15022,0.3,1,90.0,5.0,b8d40ff7-0d8d-4272-bf40-55d0b1b2612f,1369900.0,12590.0,23989.53598891472,7366385663.0,22226.23553816229,51672.77883111,2986468.269438208,473544627.2247098,237.0
198,0.5,3444360,15022,0.1,1,90.0,3.0,5ab498b9-23e2-40e6-867f-3de094d1fada,1369900.0,12062.0,24109.07680370364,7359905791.0,17414.597997007484,51232.30794014962,2628663.66953566,473772967.7283703,11.0
199,0.5,3444440,15022,0.1,1,90.0,5.0,275b0617-1c01-49e6-a998-e84b981e23a6,1369900.0,12549.0,24628.47869104369,7359963135.0,19155.990107018864,52402.0783922116,25287376.37927091,474664761.2768779,13.0
200,0.5,3452516,15022,0.3,1,90.0,5.0,53142591-72b2-45f7-a214-13e78146ca78,1369900.0,11781.0,23398.386913271614,7376277503.0,24457.086444935027,45575.4507127289,40070897.70939178,392570791.3498888,39.0
201,0.5,3452380,15022,0.3,1,90.0,3.0,8bf04a3c-8d0d-4bc9-979e-74375267b82b,1369900.0,11614.0,23212.88002778567,7376277503.0,22230.08151986183,44223.46718480138,2543416.8590673576,391377029.7630397,37.0
202,0.3,3445304,15022,0.1,1,90.0,3.0,8340383d-621c-483e-bed6-2ce0063fd759,1369900.0,7880.0,15730.54113214636,7402692607.0,43803.447837150125,80787.01399491094,4841508.125954198,825204836.7035419,33.0
203,0.3,3445648,15022,0.1,1,90.0,5.0,abbe04c3-ad10-48be-883a-6344565333fe,1369900.0,12231.0,20111.10481042246,7403487231.0,50131.69964014101,84915.98264389408,103626571.179861,827167762.1223464,34.0
204,0.3,3445796,15022,0.3,1,90.0,3.0,6be7bf10-3024-4a19-8f2f-e1a0bba36c42,1369900.0,7384.0,14783.82588916798,7368593407.0,17919.515918367346,47537.89523809524,2508911.413605442,473952356.9264692,43.0
205,0.3,3446020,15022,0.3,1,90.0,5.0,f8c005dd-806f-49e9-82fc-7e691286c42f,1369900.0,11489.0,18894.70776529889,7369412607.0,19990.52798957845,49175.95967908172,2756722.0814432865,473494685.2904221,32.0
206,0.5,3442684,15022,0.1,1,90.0,5.0,6d2f88bc-48f7-4f88-af01-00417119cc30,1369900.0,12140.0,24280.995938125903,7355990015.0,20797.26402640264,50799.69141914192,2773906.8646864686,473088890.0851858,71.0
207,0.5,3442468,15022,0.1,1,90.0,3.0,2b714f42-7d49-4595-a20d-9c4f5d85e92e,1369900.0,12639.0,24809.504830658832,7356067839.0,24069.308863844795,55612.7003679365,101218287.2080776,474997851.7603053,69.0
208,0.5,3441516,15022,0.3,1,90.0,5.0,a2d10b6f-1230-4b7f-84e1-7265318be262,1369900.0,7304.0,14554.843876162464,7360118783.0,22159.564643072707,47081.27158134431,2898615.8765105624,472454715.84176266,10.0
209,0.5,3441636,15022,0.3,1,90.0,3.0,c208545f-185a-43c3-bb9c-941a78b76b6b,1369900.0,13560.0,20837.437769190183,7359873023.0,12112.60115537441,9929.784968049487,1484466.3352816943,6113984.703756247,53.0
210,0.3,3444504,15022,0.1,1,90.0,5.0,75bb4b67-4a80-4d1c-8630-e59ae2ca0651,1369900.0,7826.0,15609.522355434778,7365095423.0,46773.7,86864.25,4989122.0633333335,824077104.5911747,39.0
211,0.3,3444728,15022,0.1,1,90.0,3.0,afa1ea7e-2094-4ed0-a149-62066d22eb86,1369900.0,13934.0,21739.60367752125,7366168575.0,50130.79675829133,89579.32275349007,9526916.049760647,825771499.0001364,40.0
212,0.3,3446460,15022,0.3,1,90.0,5.0,7e2651b8-5e61-440c-8f69-5aa75b5c2a50,1369900.0,13000.0,25365.2483083404,7364538367.0,26003.598222519708,45311.3984605087,100105388.82156032,376105156.50557786,83.0
213,0.3,3446472,15022,0.3,1,90.0,3.0,c1de5ec9-cf33-4ba8-a6a9-4981cf941e2f,1369900.0,12341.0,24708.310157659333,7364538367.0,18033.916666666668,29180.950000000004,1911258.7,236451126.92,179.0
214,0.5,3446824,15022,0.1,1,90.0,5.0,8881865c-67a8-4e2d-baaf-8fcbb0840074,1369900.0,13063.0,26135.71925163146,7378444287.0,31846.694099616856,72299.95226053639,2316792.910841676,474968179.3724667,64.0
215,0.5,3447004,15022,0.1,1,90.0,3.0,395b6d43-2c77-4684-9a60-c8fd0f02f304,1369900.0,13845.0,26951.311736370222,7380512767.0,34043.648806619705,73675.14922822345,33804201.38292056,475828749.2973313,60.0
216,0.5,3445308,15022,0.3,1,90.0,5.0,c619482f-d277-4c8a-af5d-f8e21cfb426e,1369900.0,12929.0,24885.96003895925,7364194303.0,47015.91769085233,102174.23775810088,103930113.44457877,481074468.0295886,31.0
217,0.5,3445292,15022,0.3,1,90.0,3.0,e985c8ef-b2af-42f0-8716-2934ba38106a,1369900.0,12003.0,23928.74843171724,7364194303.0,40471.28251495405,98860.98089573935,4782864.08205234,479593639.78636897,30.0
218,0.3,3442376,15022,0.1,1,90.0,3.0,e6ca14db-208c-4c60-8725-a8215d205876,1369900.0,14123.0,27085.13311114813,7356563456.0,33894.88759121092,79698.71308068252,64271968.314009234,796539976.0950067,56.0
219,0.3,3442500,15022,0.1,1,90.0,5.0,17c6ff5c-814e-4afe-8351-afe94b1ce9f1,1369900.0,12976.0,25906.40441271832,7356461056.0,30235.463400540124,77426.37459506173,4143437.78303912,795346102.96277,57.0
220,0.3,3441452,15022,0.3,1,90.0,3.0,b7f2195d-7d1c-4203-bd1c-0f4c261f9da3,1369900.0,15670.0,30904.37294863631,7353335807.0,39884.28800842669,59098.018104069175,66748717.87440656,474065421.7246932,24.0
221,0.3,3441388,15022,0.3,1,90.0,5.0,899c71f4-c127-4186-a4b4-794a09131025,1369900.0,15257.0,30468.35321288973,7353335807.0,37176.55217244095,55869.4094406168,3916969.378242257,472723727.6113068,24.0
222,0.5,3449444,15022,0.1,1,90.0,3.0,f2b1e318-02c9-48db-ae55-bda04d522c2f,1369900.0,8033.0,16066.71976608381,7389372415.0,24440.0880910516,49622.71141134296,2606766.0541177653,239456201.60457543,49.0
223,0.5,3449448,15022,0.1,1,90.0,5.0,6ebb47e2-2fe9-450b-bf18-ef7195f682cc,1369900.0,13705.0,21751.2862757349,7391043583.0,46006.26942169416,71578.5853726499,2887923.233557788,475514387.837415,48.0
224,0.5,3443252,15022,0.3,1,90.0,3.0,24207c26-a24c-4f6c-b8e6-5bebf61ea9e5,1369900.0,12894.0,25661.59994503313,7384141824.0,33630.64463957041,88293.06845594625,3697025.462374431,468577687.8518524,18.0
225,0.5,3443264,15022,0.3,1,90.0,5.0,d33b5c98-46ea-47a7-9dab-2b397dab1650,1369900.0,12751.0,25514.612819047405,7384141824.0,33586.58145597485,88112.9949081761,3689191.13585849,468648050.15358806,18.0
226,0.3,3445336,15022,0.1,1,90.0,5.0,93c7fe42-b82f-41b2-8ffa-0f3c93bc170d,1369900.0,11905.0,35716.591582241264,11037937663.0,22194.60984848485,38737.34890572391,2284636.643097644,253557362.81481484,63.0
227,0.3,3445104,15022,0.1,1,90.0,3.0,792ed512-54ff-4cea-87b1-cdbb3f8bb8b2,1369900.0,15168.0,39020.82019928514,11042320383.0,31305.884206748025,60692.30339794209,51886898.75387652,473741505.0819096,46.0
228,0.3,3445252,15022,0.3,1,90.0,3.0,b29d1106-f18a-4b69-80fa-93f78e0e51bf,1369900.0,11911.0,23820.0744406742,7375474687.0,32307.960829124582,69493.50389419192,3288756.5985814813,464857119.8267592,17.0
229,0.3,3445392,15022,0.3,1,90.0,5.0,d8b044f4-2537-4aeb-b736-0b8041cd6319,1369900.0,12732.0,24679.008025726063,7375503359.0,37279.223386435726,72116.52516542524,100615602.08218278,465924799.2761568,12.0
230,0.5,3441460,15022,0.1,1,90.0,3.0,12253dd1-d830-4d51-a52d-ed57ba577ba1,1369900.0,12052.0,24060.164531279133,7354658815.0,44013.81870324189,53323.789997173735,3529269.5395087283,243727465.08564943,11.0
231,0.5,3441396,15022,0.1,1,90.0,5.0,b1735d7f-cbfb-4245-8362-86026e005bfa,1369900.0,13152.0,25178.261528292773,7354658815.0,28734.99812510049,53722.272680872025,3592736.1085737166,243696160.84001216,13.0
232,0.5,3443236,15022,0.3,1,90.0,3.0,c2541acc-c8ad-41c0-90f4-a251011e6165,1369900.0,11387.0,33741.77832028348,11039256575.0,40677.90193785054,84540.0754854939,101858021.07780442,802461716.7286172,39.0
233,0.5,3443316,15022,0.3,1,90.0,5.0,a9116e26-0cd1-4cb6-8036-53ac542ceddc,1369900.0,10963.0,32889.32592291121,11039256575.0,35807.32639452055,81534.77429388127,4531798.378871507,801260790.7957802,40.0
234,0.3,3443220,15022,0.1,1,90.0,3.0,151e5507-4d02-47ff-a23d-59b24230469b,1369900.0,10767.0,32088.602930676,11037347839.0,75394.84078212289,152397.597395717,6487221.761782961,480151687.8555941,32.0
235,0.3,3443124,15022,0.1,1,90.0,5.0,6b4aedb6-95a1-48c7-93e8-6b1aa0ed65d2,1369900.0,13189.0,34569.20306876624,11037347839.0,77178.06063956108,153919.4271937437,21849841.94847048,480911718.3079044,37.0
236,0.3,3445984,15022,0.3,1,90.0,3.0,9139cce2-8157-4813-8078-7fb3266a9603,1369900.0,11024.0,33082.1203592855,11069038591.0,20176.534426229508,34535.8466302368,2028085.6856102005,175765648.98469943,55.0
