,start,end,runtime,model,num_questions,question_method,pdf_pages,pdf_load_time,Average GPU Utilization,Max GPU Utilization,Min GPU Utilization,Standard Deviation GPU Utilization
235,2024-07-30 01:39:21,2024-07-30 01:40:18,57,meta-llama/Meta-Llama-3.1-8B,15,shifted,126,43,20.92003367003367,100.0,0.0,37.29227672433609
236,2024-07-30 01:40:18,2024-07-30 01:42:44,146,meta-llama/Meta-Llama-3.1-70B,15,shifted,48,14,21.828282828282827,100.0,0.0,37.74497830625388
237,2024-07-30 01:42:44,2024-07-30 01:43:37,53,meta-llama/Meta-Llama-3.1-70B,15,shifted,126,43,21.864478114478114,100.0,0.0,37.827449113931614
238,2024-07-30 01:43:38,2024-07-30 01:44:37,60,meta-llama/Meta-Llama-3.1-405B,15,shifted,48,14,21.504208754208754,100.0,0.0,37.62136752995721
239,2024-07-30 01:44:38,2024-07-30 01:45:32,55,meta-llama/Meta-Llama-3.1-405B,15,shifted,126,43,21.03872053872054,100.0,0.0,36.8421370931425
240,2024-07-30 01:45:33,2024-07-30 01:46:54,81,eci-io/climategpt-7b,16,shifted,48,14,20.949915824915823,100.0,0.0,36.88506781017669
241,2024-07-30 01:46:54,2024-07-30 01:48:05,71,eci-io/climategpt-7b,16,shifted,126,43,20.978535353535353,100.0,0.0,36.843383496850734
242,2024-07-30 01:48:05,2024-07-30 01:49:19,74,ECarbenia/grimoiresigils,16,shifted,48,14,21.577263157894738,100.0,0.0,37.23251455296885
243,2024-07-30 01:49:19,2024-07-30 01:50:36,76,ECarbenia/grimoiresigils,16,shifted,126,43,21.471801346801346,100.0,0.0,37.36972098646731
244,2024-07-30 01:50:36,2024-07-30 01:51:44,68,text-embedding-ada-002,16,shifted,48,14,21.563552188552187,100.0,0.0,37.34810586964656
245,2024-07-30 01:51:44,2024-07-30 01:53:23,99,text-embedding-ada-002,16,shifted,126,43,21.325757575757574,100.0,0.0,37.32480402112395
246,2024-07-30 01:53:24,2024-07-30 01:54:28,64,meta-llama/Meta-Llama-3-8B,16,shifted,48,14,20.57323232323232,100.0,0.0,36.60803051144154
247,2024-07-30 01:54:28,2024-07-30 01:55:51,83,meta-llama/Meta-Llama-3-8B,16,shifted,126,43,19.94823232323232,100.0,0.0,36.22751866265409
248,2024-07-30 01:55:51,2024-07-30 01:57:08,77,meta-llama/Meta-Llama-3-70B,16,shifted,48,14,20.787457912457914,100.0,0.0,36.918947731174235
249,2024-07-30 01:57:08,2024-07-30 01:59:09,121,meta-llama/Meta-Llama-3-70B,16,shifted,126,43,20.13131313131313,100.0,0.0,36.2963777881892
250,2024-07-30 01:59:10,2024-07-30 02:00:18,68,meta-llama/Meta-Llama-3.1-8B,16,shifted,48,14,20.262205387205388,100.0,0.0,36.47718621445044
251,2024-07-30 02:00:18,2024-07-30 02:01:44,86,meta-llama/Meta-Llama-3.1-8B,16,shifted,126,43,20.023569023569024,100.0,0.0,36.367925024436346
252,2024-07-30 02:01:44,2024-07-30 02:03:10,85,meta-llama/Meta-Llama-3.1-70B,16,shifted,48,14,20.467565290648693,100.0,0.0,36.51448518794734
253,2024-07-30 02:03:10,2024-07-30 02:04:27,77,meta-llama/Meta-Llama-3.1-70B,16,shifted,126,43,19.907828282828284,100.0,0.0,36.397101182397186
254,2024-07-30 02:04:27,2024-07-30 02:05:47,80,meta-llama/Meta-Llama-3.1-405B,16,shifted,48,14,19.65909090909091,100.0,0.0,36.14048532360678
255,2024-07-30 02:05:47,2024-07-30 02:07:27,100,meta-llama/Meta-Llama-3.1-405B,16,shifted,126,43,20.036616161616163,100.0,0.0,36.44955455301529
256,2024-07-30 02:07:28,2024-07-30 02:09:04,96,eci-io/climategpt-7b,17,shifted,48,14,20.239478114478114,100.0,0.0,36.75656897654514
257,2024-07-30 02:09:04,2024-07-30 02:10:34,90,eci-io/climategpt-7b,17,shifted,126,43,20.53956228956229,100.0,0.0,36.69483991341953
258,2024-07-30 02:10:35,2024-07-30 02:12:14,99,ECarbenia/grimoiresigils,17,shifted,48,14,20.19023569023569,100.0,0.0,36.55543455006966
259,2024-07-30 02:12:14,2024-07-30 02:13:52,98,ECarbenia/grimoiresigils,17,shifted,126,43,19.55223251895535,100.0,0.0,36.03410043398701
260,2024-07-30 02:13:52,2024-07-30 02:15:41,109,text-embedding-ada-002,17,shifted,48,14,19.585858585858585,100.0,0.0,36.055573975088045
261,2024-07-30 02:15:41,2024-07-30 02:17:26,104,text-embedding-ada-002,17,shifted,126,43,19.428872053872055,100.0,0.0,35.999999879398274
262,2024-07-30 02:17:26,2024-07-30 02:19:01,96,meta-llama/Meta-Llama-3-8B,17,shifted,48,14,19.688552188552187,100.0,0.0,36.32915910840783
263,2024-07-30 02:19:02,2024-07-30 02:20:33,92,meta-llama/Meta-Llama-3-8B,17,shifted,126,43,20.17929292929293,100.0,0.0,36.415517925377976
264,2024-07-30 02:20:33,2024-07-30 02:22:04,90,meta-llama/Meta-Llama-3-70B,17,shifted,48,14,19.86111111111111,100.0,0.0,36.195098049418476
265,2024-07-30 02:22:04,2024-07-30 02:23:42,98,meta-llama/Meta-Llama-3-70B,17,shifted,126,43,19.576599326599325,100.0,0.0,35.826800076993585
266,2024-07-30 02:23:42,2024-07-30 02:25:14,91,meta-llama/Meta-Llama-3.1-8B,17,shifted,48,14,21.65361952861953,100.0,0.0,37.377166848630175
267,2024-07-30 02:25:14,2024-07-30 02:26:42,88,meta-llama/Meta-Llama-3.1-8B,17,shifted,126,43,20.612373737373737,100.0,0.0,36.707354755443035
268,2024-07-30 02:26:42,2024-07-30 02:28:16,94,meta-llama/Meta-Llama-3.1-70B,17,shifted,48,14,20.696969696969695,100.0,0.0,36.49426670577647
269,2024-07-30 02:28:16,2024-07-30 02:29:41,85,meta-llama/Meta-Llama-3.1-70B,17,shifted,126,43,19.38888888888889,100.0,0.0,36.0651963250571
270,2024-07-30 02:29:41,2024-07-30 02:31:18,97,meta-llama/Meta-Llama-3.1-405B,17,shifted,48,14,20.16750841750842,100.0,0.0,36.75016838715354
271,2024-07-30 02:31:18,2024-07-30 02:32:54,97,meta-llama/Meta-Llama-3.1-405B,17,shifted,126,43,21.232323232323232,100.0,0.0,36.996430880919235
272,2024-07-30 02:32:55,2024-07-30 02:34:16,81,eci-io/climategpt-7b,18,shifted,48,14,20.723063973063972,100.0,0.0,36.5509292910549
273,2024-07-30 02:34:16,2024-07-30 02:35:40,84,eci-io/climategpt-7b,18,shifted,126,43,20.994105263157895,100.0,0.0,37.03027016904713
274,2024-07-30 02:35:40,2024-07-30 02:36:54,73,ECarbenia/grimoiresigils,18,shifted,48,14,20.99452861952862,100.0,0.0,36.86790604804103
275,2024-07-30 02:36:54,2024-07-30 02:38:15,81,ECarbenia/grimoiresigils,18,shifted,126,43,20.184421052631578,100.0,0.0,36.423334815952444
276,2024-07-30 02:38:15,2024-07-30 02:39:34,79,text-embedding-ada-002,18,shifted,48,14,20.3766835016835,100.0,0.0,36.400589169702606
277,2024-07-30 02:39:34,2024-07-30 02:41:03,90,text-embedding-ada-002,18,shifted,126,43,20.655578947368422,100.0,0.0,36.626212891285526
278,2024-07-30 02:41:04,2024-07-30 02:42:36,93,meta-llama/Meta-Llama-3-8B,18,shifted,48,14,20.705387205387204,100.0,0.0,36.81578477855028
279,2024-07-30 02:42:37,2024-07-30 02:43:42,66,meta-llama/Meta-Llama-3-8B,18,shifted,126,43,21.242003367003367,100.0,0.0,37.29548497050053
280,2024-07-30 02:43:42,2024-07-30 02:45:04,82,meta-llama/Meta-Llama-3-70B,18,shifted,48,14,20.990319865319865,100.0,0.0,37.147346876186845
281,2024-07-30 02:45:05,2024-07-30 02:46:13,68,meta-llama/Meta-Llama-3-70B,18,shifted,126,43,20.39814814814815,100.0,0.0,36.78363109549139
282,2024-07-30 02:46:13,2024-07-30 02:47:39,86,meta-llama/Meta-Llama-3.1-8B,18,shifted,48,14,21.046296296296298,100.0,0.0,37.169420976798754
283,2024-07-30 02:47:39,2024-07-30 02:49:03,84,meta-llama/Meta-Llama-3.1-8B,18,shifted,126,43,21.50821052631579,100.0,0.0,37.341033970476815
284,2024-07-30 02:49:03,2024-07-30 02:50:23,79,meta-llama/Meta-Llama-3.1-70B,18,shifted,48,14,21.55723905723906,100.0,0.0,37.58732269760624
285,2024-07-30 02:50:23,2024-07-30 02:51:42,79,meta-llama/Meta-Llama-3.1-70B,18,shifted,126,43,21.686447811447813,100.0,0.0,37.47770370778101
286,2024-07-30 02:51:42,2024-07-30 02:52:41,59,meta-llama/Meta-Llama-3.1-405B,18,shifted,48,14,21.717171717171716,100.0,0.0,37.465119635444985
287,2024-07-30 02:52:41,2024-07-30 02:53:57,76,meta-llama/Meta-Llama-3.1-405B,18,shifted,126,43,21.03956228956229,100.0,0.0,37.14768410232627
288,2024-07-30 02:53:57,2024-07-30 02:55:38,101,eci-io/climategpt-7b,19,shifted,48,14,21.987373737373737,100.0,0.0,37.81737624126672
289,2024-07-30 02:55:38,2024-07-30 02:57:22,104,eci-io/climategpt-7b,19,shifted,126,43,20.352272727272727,100.0,0.0,36.693347440802995
290,2024-07-30 02:57:22,2024-07-30 02:59:00,97,ECarbenia/grimoiresigils,19,shifted,48,14,20.65993265993266,100.0,0.0,36.91731429810323
291,2024-07-30 02:59:00,2024-07-30 03:00:41,101,ECarbenia/grimoiresigils,19,shifted,126,43,20.596882898062344,100.0,0.0,36.745690522706134
292,2024-07-30 03:00:41,2024-07-30 03:02:38,117,text-embedding-ada-002,19,shifted,48,14,20.34964150147617,100.0,0.0,36.482370444461964
293,2024-07-30 03:02:38,2024-07-30 03:04:21,103,text-embedding-ada-002,19,shifted,126,43,21.270156184043902,100.0,0.0,37.07718335251026
294,2024-07-30 03:04:21,2024-07-30 03:06:23,122,meta-llama/Meta-Llama-3-8B,19,shifted,48,14,21.980078563411897,100.0,0.0,37.4228426386689
295,2024-07-30 03:06:23,2024-07-30 03:08:19,116,meta-llama/Meta-Llama-3-8B,19,shifted,126,43,21.811026936026938,100.0,0.0,37.20569368478447
296,2024-07-30 03:08:19,2024-07-30 03:10:07,108,meta-llama/Meta-Llama-3-70B,19,shifted,48,14,21.342171717171716,100.0,0.0,37.09556826641121
297,2024-07-30 03:10:07,2024-07-30 03:12:03,116,meta-llama/Meta-Llama-3-70B,19,shifted,126,43,21.045875420875422,100.0,0.0,36.834126050824835
298,2024-07-30 03:12:03,2024-07-30 03:13:37,94,meta-llama/Meta-Llama-3.1-8B,19,shifted,48,14,21.334738617200674,100.0,0.0,37.07834909982867
299,2024-07-30 03:13:38,2024-07-30 03:15:24,107,meta-llama/Meta-Llama-3.1-8B,19,shifted,126,43,21.369886123998313,100.0,0.0,37.05486074169195
300,2024-07-30 03:15:24,2024-07-30 03:16:56,92,meta-llama/Meta-Llama-3.1-70B,19,shifted,48,14,20.75915789473684,100.0,0.0,36.58049161237602
301,2024-07-30 03:16:56,2024-07-30 03:18:24,88,meta-llama/Meta-Llama-3.1-70B,19,shifted,126,43,21.286195286195287,100.0,0.0,37.040014705040775
302,2024-07-30 03:18:24,2024-07-30 03:20:04,100,meta-llama/Meta-Llama-3.1-405B,19,shifted,48,14,19.49915824915825,100.0,0.0,35.720635335403
303,2024-07-30 03:20:05,2024-07-30 03:21:31,87,meta-llama/Meta-Llama-3.1-405B,19,shifted,126,43,20.609006734006734,100.0,0.0,36.51907514396965
304,2024-07-30 03:21:31,2024-07-30 03:22:48,77,eci-io/climategpt-7b,20,shifted,48,14,20.3957805907173,100.0,0.0,36.5195886293072
305,2024-07-30 03:22:48,2024-07-30 03:24:16,87,eci-io/climategpt-7b,20,shifted,126,43,20.15725126475548,100.0,0.0,36.191104049869494
306,2024-07-30 03:24:16,2024-07-30 03:25:33,77,ECarbenia/grimoiresigils,20,shifted,48,14,20.182813816343725,100.0,0.0,36.30348421577026
307,2024-07-30 03:25:33,2024-07-30 03:27:06,92,ECarbenia/grimoiresigils,20,shifted,126,43,20.62005054759899,100.0,0.0,36.64711553378319
308,2024-07-30 03:27:06,2024-07-30 03:28:41,95,text-embedding-ada-002,20,shifted,48,14,20.78598564795272,100.0,0.0,36.76095221249105
309,2024-07-30 03:28:43,2024-07-30 03:29:54,72,text-embedding-ada-002,20,shifted,126,43,21.48652064026959,100.0,0.0,37.327984848769844
310,2024-07-30 03:29:55,2024-07-30 03:31:24,89,meta-llama/Meta-Llama-3-8B,20,shifted,48,14,20.37405541561713,100.0,0.0,36.549688964300366
311,2024-07-30 03:31:24,2024-07-30 03:32:39,75,meta-llama/Meta-Llama-3-8B,20,shifted,126,43,20.111715481171547,100.0,0.0,36.22363894480698
312,2024-07-30 03:32:40,2024-07-30 03:34:03,84,meta-llama/Meta-Llama-3-70B,20,shifted,48,14,19.58560066973629,100.0,0.0,35.8668773578065
313,2024-07-30 03:34:04,2024-07-30 03:35:28,84,meta-llama/Meta-Llama-3-70B,20,shifted,126,43,19.953039832285114,100.0,0.0,36.22844615210743
314,2024-07-30 03:35:28,2024-07-30 03:37:07,99,meta-llama/Meta-Llama-3.1-8B,20,shifted,48,14,20.589958158995817,100.0,0.0,36.86187583276719
315,2024-07-30 03:37:07,2024-07-30 03:38:37,90,meta-llama/Meta-Llama-3.1-8B,20,shifted,126,43,20.48053578903307,100.0,0.0,36.74339663616751
316,2024-07-30 03:38:38,2024-07-30 03:40:04,86,meta-llama/Meta-Llama-3.1-70B,20,shifted,48,14,20.273221757322176,100.0,0.0,36.65447701012691
317,2024-07-30 03:40:04,2024-07-30 03:41:16,72,meta-llama/Meta-Llama-3.1-70B,20,shifted,126,43,20.894560669456066,100.0,0.0,37.17119237537643
318,2024-07-30 03:41:16,2024-07-30 03:43:00,103,meta-llama/Meta-Llama-3.1-405B,20,shifted,48,14,20.52510460251046,100.0,0.0,36.761742321373674
319,2024-07-30 03:43:00,2024-07-30 03:44:18,78,meta-llama/Meta-Llama-3.1-405B,20,shifted,126,43,19.776475512766847,100.0,0.0,36.39809112654866
320,2024-07-30 03:44:18,2024-07-30 03:45:39,81,eci-io/climategpt-7b,21,shifted,48,14,20.001673640167365,100.0,0.0,36.58631424222255
321,2024-07-30 03:45:39,2024-07-30 03:47:11,92,eci-io/climategpt-7b,21,shifted,126,43,19.82928870292887,100.0,0.0,36.47834813568974
322,2024-07-30 03:47:12,2024-07-30 03:48:56,105,ECarbenia/grimoiresigils,21,shifted,48,14,19.823430962343096,100.0,0.0,36.45345712782477
323,2024-07-30 03:48:56,2024-07-30 03:50:44,108,ECarbenia/grimoiresigils,21,shifted,126,43,20.38326359832636,100.0,0.0,36.900763657905486
324,2024-07-30 03:50:44,2024-07-30 03:52:36,111,text-embedding-ada-002,21,shifted,48,14,20.09949622166247,100.0,0.0,36.728497607380646
325,2024-07-30 03:52:36,2024-07-30 03:53:56,80,text-embedding-ada-002,21,shifted,126,43,20.182998324958124,100.0,0.0,36.71559320146867
326,2024-07-30 03:53:56,2024-07-30 03:56:18,142,meta-llama/Meta-Llama-3-8B,21,shifted,48,14,19.912412831241284,100.0,0.0,36.698117294413386
327,2024-07-30 03:56:18,2024-07-30 03:57:38,80,meta-llama/Meta-Llama-3-8B,21,shifted,126,43,21.36359832635983,100.0,0.0,37.64244903650731
328,2024-07-30 03:57:38,2024-07-30 03:59:07,89,meta-llama/Meta-Llama-3-70B,21,shifted,48,14,20.238474434199496,100.0,0.0,36.854176396161506
329,2024-07-30 03:59:07,2024-07-30 04:00:47,99,meta-llama/Meta-Llama-3-70B,21,shifted,126,43,19.865319865319865,100.0,0.0,36.446719019798884
330,2024-07-30 04:00:47,2024-07-30 04:02:13,86,meta-llama/Meta-Llama-3.1-8B,21,shifted,48,14,19.943514644351463,100.0,0.0,36.50691531523605
331,2024-07-30 04:02:13,2024-07-30 04:03:54,101,meta-llama/Meta-Llama-3.1-8B,21,shifted,126,43,20.0836820083682,100.0,0.0,36.73616672185316
332,2024-07-30 04:03:54,2024-07-30 04:05:24,90,meta-llama/Meta-Llama-3.1-70B,21,shifted,48,14,19.38730025231287,100.0,0.0,36.09208701132179
333,2024-07-30 04:05:25,2024-07-30 04:06:51,86,meta-llama/Meta-Llama-3.1-70B,21,shifted,126,43,19.811715481171547,100.0,0.0,36.60836178185245
334,2024-07-30 04:06:51,2024-07-30 04:08:13,82,meta-llama/Meta-Llama-3.1-405B,21,shifted,48,14,19.94560669456067,100.0,0.0,36.65227488772692
335,2024-07-30 04:08:13,2024-07-30 04:09:34,80,meta-llama/Meta-Llama-3.1-405B,21,shifted,126,43,20.051046025104604,100.0,0.0,36.54275392086569
336,2024-07-30 04:09:34,2024-07-30 04:11:24,110,eci-io/climategpt-7b,22,shifted,48,14,20.29539748953975,100.0,0.0,37.064984561230155
337,2024-07-30 04:11:24,2024-07-30 04:13:12,107,eci-io/climategpt-7b,22,shifted,126,43,20.286610878661087,100.0,0.0,37.0417539092007
338,2024-07-30 04:13:12,2024-07-30 04:14:53,101,ECarbenia/grimoiresigils,22,shifted,48,14,20.421757322175733,100.0,0.0,37.14224841408724
339,2024-07-30 04:14:53,2024-07-30 04:16:48,116,ECarbenia/grimoiresigils,22,shifted,126,43,20.519665271966527,100.0,0.0,37.1779773394242
340,2024-07-30 04:16:49,2024-07-30 04:18:51,122,text-embedding-ada-002,22,shifted,48,14,19.48981868898187,100.0,0.0,36.38491625996986
341,2024-07-30 04:18:51,2024-07-30 04:20:52,121,text-embedding-ada-002,22,shifted,126,43,19.929149232914924,100.0,0.0,36.67904199437771
342,2024-07-30 04:20:52,2024-07-30 04:22:26,94,meta-llama/Meta-Llama-3-8B,22,shifted,48,14,20.02845188284519,100.0,0.0,36.752131321390046
343,2024-07-30 04:22:27,2024-07-30 04:24:24,117,meta-llama/Meta-Llama-3-8B,22,shifted,126,43,19.69568857262453,100.0,0.0,36.629327144133434
344,2024-07-30 04:24:24,2024-07-30 04:26:03,99,meta-llama/Meta-Llama-3-70B,22,shifted,48,14,19.502512562814072,100.0,0.0,36.38133567697609
345,2024-07-30 04:26:03,2024-07-30 04:27:27,84,meta-llama/Meta-Llama-3-70B,22,shifted,126,43,19.676150627615062,100.0,0.0,36.452560618321286
346,2024-07-30 04:27:27,2024-07-30 04:29:21,114,meta-llama/Meta-Llama-3.1-8B,22,shifted,48,14,20.140167364016737,100.0,0.0,36.77319557648288
347,2024-07-30 04:29:21,2024-07-30 04:30:35,74,meta-llama/Meta-Llama-3.1-8B,22,shifted,126,43,19.10794979079498,100.0,0.0,36.08580159841829
348,2024-07-30 04:30:35,2024-07-30 04:32:26,111,meta-llama/Meta-Llama-3.1-70B,22,shifted,48,14,19.12928870292887,100.0,0.0,36.116590943695414
349,2024-07-30 04:32:27,2024-07-30 04:34:09,103,meta-llama/Meta-Llama-3.1-70B,22,shifted,126,43,19.547589098532494,100.0,0.0,36.24430555040459
350,2024-07-30 04:34:09,2024-07-30 04:35:47,97,meta-llama/Meta-Llama-3.1-405B,22,shifted,48,14,19.531932773109244,100.0,0.0,36.49020881941378
351,2024-07-30 04:35:47,2024-07-30 04:37:10,82,meta-llama/Meta-Llama-3.1-405B,22,shifted,126,43,19.033123689727464,100.0,0.0,35.856177002109284
352,2024-07-30 04:37:10,2024-07-30 04:39:22,133,eci-io/climategpt-7b,23,shifted,48,14,18.609205020920502,100.0,0.0,35.555310503159596
353,2024-07-30 04:39:23,2024-07-30 04:41:02,100,eci-io/climategpt-7b,23,shifted,126,43,19.188284518828453,100.0,0.0,36.03250283791784
354,2024-07-30 04:41:02,2024-07-30 04:43:07,125,ECarbenia/grimoiresigils,23,shifted,48,14,19.986889818688983,100.0,0.0,36.73485924675308
355,2024-07-30 04:43:08,2024-07-30 04:44:41,93,ECarbenia/grimoiresigils,23,shifted,126,43,20.075732217573222,100.0,0.0,36.78470898026681
356,2024-07-30 04:44:41,2024-07-30 04:46:25,104,text-embedding-ada-002,23,shifted,48,14,19.979907911259943,100.0,0.0,36.65340308822586
357,2024-07-30 04:46:25,2024-07-30 04:48:25,120,text-embedding-ada-002,23,shifted,126,43,19.63207810320781,100.0,0.0,36.29330737808731
358,2024-07-30 04:48:25,2024-07-30 04:50:29,123,meta-llama/Meta-Llama-3-8B,23,shifted,48,14,20.09428172942817,100.0,0.0,36.6325493985824
359,2024-07-30 04:50:29,2024-07-30 04:52:17,108,meta-llama/Meta-Llama-3-8B,23,shifted,126,43,20.35663457513604,100.0,0.0,36.92172300340538
360,2024-07-30 04:52:17,2024-07-30 04:54:06,109,meta-llama/Meta-Llama-3-70B,23,shifted,48,14,20.293723849372384,100.0,0.0,36.88187679977317
361,2024-07-30 04:54:06,2024-07-30 04:56:03,117,meta-llama/Meta-Llama-3-70B,23,shifted,126,43,19.564016736401673,100.0,0.0,36.43997515964508
362,2024-07-30 04:56:04,2024-07-30 04:58:03,119,meta-llama/Meta-Llama-3.1-8B,23,shifted,48,14,20.023012552301257,100.0,0.0,36.865348042225705
363,2024-07-30 04:58:04,2024-07-30 05:00:24,140,meta-llama/Meta-Llama-3.1-8B,23,shifted,126,43,19.56931659693166,100.0,0.0,36.531057240210245
364,2024-07-30 05:00:24,2024-07-30 05:02:16,112,meta-llama/Meta-Llama-3.1-70B,23,shifted,48,14,19.594979079497907,100.0,0.0,36.38477422803867
365,2024-07-30 05:02:17,2024-07-30 05:03:38,81,meta-llama/Meta-Llama-3.1-70B,23,shifted,126,43,19.26747593135203,100.0,0.0,36.229702241242
366,2024-07-30 05:03:38,2024-07-30 05:05:25,107,meta-llama/Meta-Llama-3.1-405B,23,shifted,48,14,19.33012552301255,100.0,0.0,36.263699398740144
367,2024-07-30 05:05:25,2024-07-30 05:07:15,109,meta-llama/Meta-Llama-3.1-405B,23,shifted,126,43,20.118041021347846,100.0,0.0,36.84680536366117
368,2024-07-30 05:07:15,2024-07-30 05:08:57,102,eci-io/climategpt-7b,24,shifted,48,14,18.688702928870292,100.0,0.0,35.81477858951674
369,2024-07-30 05:08:57,2024-07-30 05:11:22,145,eci-io/climategpt-7b,24,shifted,126,43,19.312412831241282,100.0,0.0,36.081590397778946
370,2024-07-30 05:11:22,2024-07-30 05:13:37,135,ECarbenia/grimoiresigils,24,shifted,48,14,19.59218967921897,100.0,0.0,36.30254727952116
371,2024-07-30 05:13:38,2024-07-30 05:15:40,123,ECarbenia/grimoiresigils,24,shifted,126,43,19.995534468322635,100.0,0.0,36.69764158602577
372,2024-07-30 05:15:41,2024-07-30 05:18:06,146,text-embedding-ada-002,24,shifted,48,14,19.570432357043234,100.0,0.0,36.40190028364673
373,2024-07-30 05:18:06,2024-07-30 05:20:27,140,text-embedding-ada-002,24,shifted,126,43,20.05857740585774,100.0,0.0,36.79280980632509
374,2024-07-30 05:20:27,2024-07-30 05:22:27,120,meta-llama/Meta-Llama-3-8B,24,shifted,48,14,18.7860529986053,100.0,0.0,35.855157617117044
375,2024-07-30 05:22:27,2024-07-30 05:24:52,145,meta-llama/Meta-Llama-3-8B,24,shifted,126,43,19.145885634588563,100.0,0.0,36.027188943072126
376,2024-07-30 05:24:53,2024-07-30 05:27:24,152,meta-llama/Meta-Llama-3-70B,24,shifted,48,14,20.277266387726637,100.0,0.0,36.94071927146433
377,2024-07-30 05:27:25,2024-07-30 05:29:46,141,meta-llama/Meta-Llama-3-70B,24,shifted,126,43,19.688981868898185,100.0,0.0,36.535674739609256
378,2024-07-30 05:29:46,2024-07-30 05:32:09,143,meta-llama/Meta-Llama-3.1-8B,24,shifted,48,14,19.95481171548117,100.0,0.0,36.76143483839776
379,2024-07-30 05:32:09,2024-07-30 05:34:42,153,meta-llama/Meta-Llama-3.1-8B,24,shifted,126,43,19.82092050209205,100.0,0.0,36.71107264329373
380,2024-07-30 05:34:42,2024-07-30 05:37:14,152,meta-llama/Meta-Llama-3.1-70B,24,shifted,48,14,20.097350069735008,100.0,0.0,37.110059767462786
381,2024-07-30 05:37:14,2024-07-30 05:39:29,135,meta-llama/Meta-Llama-3.1-70B,24,shifted,126,43,19.590794979079497,100.0,0.0,36.433474631526586
382,2024-07-30 05:39:29,2024-07-30 05:41:55,146,meta-llama/Meta-Llama-3.1-405B,24,shifted,48,14,19.00837287189506,100.0,0.0,36.19795499070588
383,2024-07-30 05:41:55,2024-07-30 05:44:20,145,meta-llama/Meta-Llama-3.1-405B,24,shifted,126,43,19.3721059972106,100.0,0.0,36.4461580415992
384,2024-07-30 05:44:20,2024-07-30 05:46:35,135,eci-io/climategpt-7b,25,shifted,48,14,19.525537259279933,100.0,0.0,36.381214947336844
385,2024-07-30 05:46:35,2024-07-30 05:48:38,122,eci-io/climategpt-7b,25,shifted,126,43,19.767642956764295,100.0,0.0,36.510698371665946
386,2024-07-30 05:48:38,2024-07-30 05:50:30,112,ECarbenia/grimoiresigils,25,shifted,48,14,20.706276150627616,100.0,0.0,37.21923669983171
387,2024-07-30 05:50:30,2024-07-30 05:52:45,135,ECarbenia/grimoiresigils,25,shifted,126,43,19.15955369595537,100.0,0.0,35.971268045493716
388,2024-07-30 05:52:45,2024-07-30 05:54:59,133,text-embedding-ada-002,25,shifted,48,14,19.529986052998606,100.0,0.0,36.39222034432919
389,2024-07-30 05:54:59,2024-07-30 05:57:19,140,text-embedding-ada-002,25,shifted,126,43,20.8,100.0,0.0,37.344975697159434
390,2024-07-30 05:57:20,2024-07-30 05:59:43,143,meta-llama/Meta-Llama-3-8B,25,shifted,48,14,20.494560669456067,100.0,0.0,37.07775727849177
391,2024-07-30 05:59:43,2024-07-30 06:01:48,125,meta-llama/Meta-Llama-3-8B,25,shifted,126,43,20.045746164574616,100.0,0.0,36.654487830729465
392,2024-07-30 06:01:48,2024-07-30 06:04:11,143,meta-llama/Meta-Llama-3-70B,25,shifted,48,14,20.24100418410042,100.0,0.0,36.77883864677648
393,2024-07-30 06:04:11,2024-07-30 06:06:51,160,meta-llama/Meta-Llama-3-70B,25,shifted,126,43,20.289539748953974,100.0,0.0,36.895316201768914
394,2024-07-30 06:06:51,2024-07-30 06:09:27,156,meta-llama/Meta-Llama-3.1-8B,25,shifted,48,14,19.735212053571427,100.0,0.0,36.704398521775786
395,2024-07-30 06:09:27,2024-07-30 06:11:31,124,meta-llama/Meta-Llama-3.1-8B,25,shifted,126,43,19.135843793584378,100.0,0.0,36.13016230752984
396,2024-07-30 06:11:32,2024-07-30 06:13:52,140,meta-llama/Meta-Llama-3.1-70B,25,shifted,48,14,19.298744769874478,100.0,0.0,36.39888239502682
397,2024-07-30 06:13:52,2024-07-30 06:16:14,142,meta-llama/Meta-Llama-3.1-70B,25,shifted,126,43,20.144490934449095,100.0,0.0,37.00806482485061
398,2024-07-30 06:16:15,2024-07-30 06:18:14,120,meta-llama/Meta-Llama-3.1-405B,25,shifted,48,14,19.523012552301257,100.0,0.0,36.396761537855845
399,2024-07-30 06:18:15,2024-07-30 06:20:54,160,meta-llama/Meta-Llama-3.1-405B,25,shifted,126,43,19.19163179916318,100.0,0.0,36.296496308037646
400,2024-07-30 06:20:54,2024-07-30 06:23:27,153,eci-io/climategpt-7b,26,shifted,48,14,19.376395089285715,100.0,0.0,36.462166717534025
401,2024-07-30 06:23:27,2024-07-30 06:25:41,134,eci-io/climategpt-7b,26,shifted,126,43,19.40139470013947,100.0,0.0,36.49820121938474
402,2024-07-30 06:25:41,2024-07-30 06:28:11,150,ECarbenia/grimoiresigils,26,shifted,48,14,20.118270571827058,100.0,0.0,36.9372501701635
403,2024-07-30 06:28:11,2024-07-30 06:30:40,149,ECarbenia/grimoiresigils,26,shifted,126,43,20.019246861924685,100.0,0.0,36.728589760488106
404,2024-07-30 06:30:41,2024-07-30 06:32:45,124,text-embedding-ada-002,26,shifted,48,14,19.237935843793583,100.0,0.0,36.23445649179697
