,canopy_moisture,run_max_mem_rss_bytes,sim_time,surface_moisture,threads,wind_direction,wind_speed,run_uuid,area,runtime,cpu_usage_total,mem_usage_total,transmitted_packets_total,received_packets_total,transmitted_bandwidth_total,received_bandwidth_total,queue_seconds
149,0.5,9266584.0,23361,0.3,1,90.0,5.0,77125cd4-f69e-4f9c-a01f-e48a5974dc8a,2543220.0,40618.0,74141.45621064176,21070209023.0,153806.2105574189,403413.74966246577,825191094.2480576,2119039402.987235,28.0
150,0.5,9266556.0,23361,0.3,1,90.0,3.0,b7cc4d1c-ec4b-4f2c-ab38-69fe3adb7d71,2543220.0,42056.0,77028.2942739079,21070209023.0,155398.37346166256,405309.33158277714,859293464.4878868,2119275044.495808,28.0
151,0.3,9266520.0,23361,0.1,1,90.0,3.0,698b6936-5a84-40fe-82b5-d583c5281e73,2543220.0,42998.0,78840.068288982,20966068223.0,572644.9016131377,660835.1982481536,849323916.1303079,1242329812.9999814,15.0
152,0.3,9267084.0,23361,0.1,1,90.0,5.0,db056fb2-eb4a-4d39-9c5c-57ffe28e31ae,2543220.0,43150.0,79135.24353123526,20966068223.0,575559.1551791334,663968.9271030119,861284664.7346575,1242708098.995295,17.0
153,0.3,9267248.0,23361,0.3,1,90.0,5.0,9d388093-d6a3-4a08-933e-380bf38cbbfd,2543220.0,42014.0,76899.36043590837,20986974207.0,70975.47702284507,210761.955249511,801105305.3569129,1210197097.7517776,60.0
154,0.3,9267184.0,23361,0.3,1,90.0,3.0,7d2a0aa7-76ab-4692-a2a7-85ef48230880,2543220.0,43133.0,79195.3276920913,20986974207.0,72360.51437840216,212338.8340979837,824012140.1815299,1210607633.3342664,87.0
155,0.5,9262976.0,23361,0.1,1,90.0,5.0,ef93c002-9b54-4b62-9ad1-a959afe933c5,2543220.0,41459.0,47359.70159745369,30528942079.0,55545.37551186577,95054.1806932659,484390999.5054176,604488035.9434632,43904.0
156,0.5,9262252.0,23361,0.1,1,90.0,3.0,7c73302c-168b-4155-83d6-aa5671c56382,2543220.0,46113.0,85056.28836631188,20875812863.0,87662.75388219053,210856.7589402026,812897864.3394756,1208747190.7238288,47.0
157,0.5,9263148.0,23361,0.3,1,90.0,5.0,479b3660-064b-4858-bf0b-70bdd9754fb6,2543220.0,50835.0,94547.67260106107,20988981247.0,89314.70078792117,172627.1784357915,813588582.911379,1207262531.3778272,40.0
158,0.5,9263144.0,23361,0.3,1,90.0,3.0,79399a97-1af5-491a-86eb-e55734eff9eb,2543220.0,53296.0,99459.81523545067,20988981247.0,92952.44724195368,177266.67939504533,859172044.1972954,1207770251.4311883,38.0
159,0.3,4380788.0,8362,0.1,1,90.0,5.0,32e759e5-3ed8-4a56-818a-aeb810a60537,828144.0,6014.0,4826.35417196698,11076960255.0,10792.36724125,27745.737430000005,63983424.052405,326433447.03414124,52.0
160,0.3,4380460.0,8362,0.1,1,90.0,3.0,dbab5db1-f31e-4549-bc0c-5216cf3f324e,828144.0,6590.0,5969.337940536741,11076960255.0,11796.788436026936,28813.025109427606,74400019.91219494,326513449.30465925,48.0
161,0.3,4409200.0,8362,0.3,1,90.0,5.0,156bd78f-6dab-4b99-831c-50df7024ba76,828144.0,4320.0,1399.477130608136,10612772863.0,35051.57299710145,262215.3134565217,44587055.409631886,1512212697.4132376,51.0
162,0.3,4408996.0,8362,0.3,1,90.0,3.0,0a91a09a-9295-4ed0-b15c-c37627ed08e2,828144.0,4456.0,1688.876893455245,10613010431.0,34892.3689297619,260218.37492857143,43855309.92278096,1499807308.2716012,51.0
163,0.5,4406056.0,8362,0.1,1,90.0,5.0,b5a6d1aa-e3b1-4f78-b387-0f377b9006d5,828144.0,5674.0,8288.242846187644,22240563199.0,5590.993333333333,5652.120573529412,58407579.74550882,1589817.541647059,50.0
164,0.5,4406184.0,8362,0.1,1,90.0,3.0,58bb37dc-0990-4139-8f32-fcedf8bfccb8,828144.0,5758.0,8624.376542446287,22240563199.0,5682.577403755869,5732.972484037558,58220112.620101415,1621364.271657277,49.0
165,0.5,4409272.0,8362,0.3,1,90.0,5.0,e347d4a3-a5e5-46d7-b61f-40c835c549ea,828144.0,5296.0,3388.8154725780537,10978082815.0,4320.771853846154,5070.648667785548,47262329.43129343,1601413.689269557,59.0
166,0.5,4405604.0,8362,0.3,1,90.0,3.0,c64c3725-7e35-45bf-8a1c-bebc80e88e97,828144.0,7165.0,7141.024994170796,11218821119.0,8293.254931593392,9553.632161602149,89491618.17906135,2662822.595926673,55.0
167,0.3,4398948.0,8362,0.1,1,90.0,5.0,91b5cae2-a830-4689-a132-684ac0454157,828144.0,6086.0,4961.7396795358745,10939494399.0,24097.259606024098,62124.06006506024,59521037.72735422,633739222.660465,76.0
168,0.3,4399188.0,8362,0.1,1,90.0,3.0,cda2b4bd-ece5-4790-a1ca-0e0a96cb0ac7,828144.0,7938.0,8650.674104124031,11325116415.0,29827.152687731483,69860.1425611111,96429867.89090002,635735251.602987,63.0
169,0.3,4401732.0,8362,0.3,1,90.0,3.0,6be887d5-c03f-479e-a9b3-cfad97d8719a,828144.0,5400.0,3595.725020184681,10943344639.0,15877.29832937853,33800.26081299435,54131701.14201017,321576030.852726,67.0
170,0.3,4406792.0,8362,0.3,1,90.0,5.0,3eabca20-104d-4d0b-846b-b10271ff2bdf,828144.0,6210.0,5216.131899711918,10959994879.0,18660.88932131783,37195.31776085271,69695413.93661782,320694629.89380074,64.0
171,0.5,4382572.0,8362,0.1,1,90.0,5.0,10737550-8156-47ce-9c40-bca6e2331bb4,828144.0,5371.0,5301.427944270818,16512708607.0,17619.488100564973,80376.76309830509,54733110.31345989,633701466.3468723,21.0
172,0.5,4379436.0,8362,0.1,1,90.0,3.0,bf229cdd-ccb6-4d98-b49a-6ffb49a05b71,828144.0,5530.0,5751.864040909413,16512819199.0,17820.636766666667,80606.71083645833,54761258.54683749,633893424.054737,13.0
173,0.5,4353100.0,8362,0.3,1,90.0,3.0,6a177519-b75b-4939-bd92-ceb85c28d3f0,828144.0,4990.0,2779.429401368797,10767024127.0,16230.508020547502,53677.881551159415,43603809.59584406,636222643.2442274,29.0
174,0.5,4356860.0,8362,0.3,1,90.0,5.0,63325f87-b66c-4c5d-8e8a-de2d71d4eff5,828144.0,6241.0,5283.190817306071,11020627967.0,21245.41940344828,59751.36226234761,74328002.20373052,630621790.4784737,29.0
175,0.3,4401896.0,8362,0.3,1,90.0,5.0,a3e15c74-441d-4f5c-b7f6-121b11e6d7c8,828144.0,4432.0,1620.8115054765328,10236395519.0,28926.16277037037,92595.78413950618,29273092.28222963,647317281.9291408,65.0
176,0.3,4401988.0,8362,0.3,1,90.0,3.0,14ba8c23-d803-4819-bd15-97eace55b7c0,828144.0,6152.0,5056.044930999235,10987597823.0,38040.05037698413,104632.7788722222,81592704.33444522,640823313.5687453,56.0
177,0.5,4409956.0,8362,0.1,1,90.0,3.0,6339c997-1c00-453a-aec6-41a3f3a00893,828144.0,4488.0,1731.434191574198,10582335487.0,30678.627350862072,114445.6997190476,34806406.347932145,642898321.7069714,9.0
178,0.5,4409840.0,8362,0.1,1,90.0,5.0,efd42df9-88af-4edd-a03a-0af24d65dd95,828144.0,4504.0,1754.9716146204255,10582335487.0,30578.76682988505,114699.51615057472,34843616.226027586,644023581.4954252,10.0
179,0.5,4386704.0,8362,0.3,1,90.0,5.0,f221e5df-5249-4c66-a847-7205a246202a,828144.0,6089.0,4984.964261770847,10877079551.0,31437.77207228916,103390.85667389556,64977297.04496987,634791190.663418,20.0
180,0.5,4386708.0,8362,0.3,1,90.0,3.0,b1a22f53-e128-4380-8f98-ebd41d03da84,828144.0,6227.0,5264.414510382301,10877079551.0,32186.91704712644,104673.23818659004,75839467.83345824,639360648.1969028,20.0
181,0.3,4406508.0,8362,0.1,1,90.0,5.0,b600d480-a358-49ac-8b7f-637315abd203,828144.0,6305.0,5415.166993365785,10963709951.0,17473.856936096545,63914.82925988348,69825203.70984307,329388309.4928655,36.0
182,0.3,4406256.0,8362,0.1,1,90.0,3.0,1756a047-1997-47c1-8375-67d8221c846c,828144.0,6690.0,6183.076653068342,10963709951.0,18131.12374681769,64516.83515258583,75914687.30809811,328885662.2603188,36.0
183,0.5,4386232.0,8362,0.1,1,90.0,3.0,8b0fbd67-4970-48cc-b8a3-febb2894da63,828144.0,6484.0,5757.78335251254,10924093439.0,7368.814878947367,9821.438294385964,77651894.28696561,19068479.6187014,14.0
184,0.5,4385956.0,8362,0.1,1,90.0,5.0,2ae04e64-38b8-4ca8-a37b-b3191b7323d6,828144.0,6702.0,6208.994099763366,10924093439.0,7606.960784640523,10023.536015686275,77804627.9475121,19137407.13408954,14.0
185,0.5,4390292.0,8362,0.3,1,90.0,5.0,832f6245-81e7-4170-97fe-8665f0fab3f0,828144.0,4271.0,1325.0411512673084,10206941184.0,50581.52813246753,171213.6230919192,39845117.57484524,926511911.9134936,33.0
186,0.5,4390464.0,8362,0.3,1,90.0,3.0,ebfb1d8f-5581-4642-a247-e6ba4a8b1f9d,828144.0,6165.0,5124.48436246977,11099652096.0,57342.89129764706,178683.40283568625,91158518.0854706,917165656.1798668,32.0
187,0.3,4401804.0,8362,0.1,1,90.0,5.0,e0d03c4e-02bf-48f3-82e4-f86df18bdb17,828144.0,5479.0,3743.96807259204,10971213823.0,26312.341701639343,62795.35808852459,55205503.58849836,632228083.7633542,57.0
188,0.3,4408392.0,8362,0.1,1,90.0,3.0,13f9d83c-7ea2-468f-993c-4f3937c069c5,828144.0,5581.0,3951.289569160975,10971213823.0,27895.531645128205,64915.30958564102,65117827.561483584,625383678.2988769,55.0
189,0.3,4373528.0,8362,0.3,1,90.0,3.0,bcb3e25f-99b9-4cc4-87a0-fb7f4ea093a6,828144.0,5450.0,3677.644832192132,10900324351.0,16764.55654338798,33535.90551322404,48758601.204530366,318741169.74496454,14.0
190,0.3,4373364.0,8362,0.3,1,90.0,5.0,b0528ef3-c976-4660-97a2-fbe787cd7372,828144.0,6450.0,5701.32867466981,10900570111.0,21021.612976595745,39212.68879148935,79704718.9402844,319255644.79295313,11.0
191,0.5,4390260.0,8362,0.1,1,90.0,5.0,9e67c398-d882-4e26-a2ac-d79e5c3492b0,828144.0,5523.0,3820.584762444321,10941865983.0,27684.26314920635,64628.61651216932,55060820.44316244,639942708.0358592,32.0
192,0.5,4396964.0,8362,0.1,1,90.0,3.0,7c2d87b6-c965-4882-92dd-c2bd10ad1400,828144.0,5624.0,4022.260895156981,10941865983.0,29298.85808955224,66804.79813432836,64993922.33138606,643382571.5982717,32.0
193,0.5,4382152.0,8362,0.3,1,90.0,5.0,a20e930a-2cb2-43d7-b437-536cf3d6fac6,828144.0,4491.0,1756.7122684807898,10510721023.0,33550.57503218391,156759.67168965517,35191291.431927584,964468099.3592932,51.0
194,0.5,4382232.0,8362,0.3,1,90.0,3.0,e291b24d-a5a6-40c5-a625-0cba0b3ed6af,828144.0,5232.0,3237.3198489082715,11090444287.0,38152.67156194969,162497.3557356045,61357222.11835663,961798823.1508732,51.0
195,0.3,4399416.0,8362,0.1,1,90.0,5.0,827eb021-33f5-4a3b-b41c-1c3ba38e3134,828144.0,6319.0,5427.467978430914,11125915647.0,10835.886539213485,36859.67710012068,68701604.30415308,291974084.89017016,10.0
196,0.3,4398060.0,8362,0.1,1,90.0,3.0,ba47e869-df95-4da7-bf8b-6dc49860f550,828144.0,6702.0,6199.03133157761,11125915647.0,11960.820670588237,38211.92384640523,74131735.82054706,290931878.7797863,10.0
197,0.3,4400252.0,8362,0.3,1,90.0,3.0,a7ed8463-ae8b-4da3-b306-66e9cad52196,828144.0,4281.0,1310.642244140413,10419859455.0,28881.34749696969,118351.86972121212,34558958.665224254,648256684.370297,31.0
198,0.3,4400276.0,8362,0.3,1,90.0,5.0,e9b3fed5-fbcd-475e-aaeb-a854592c4b44,828144.0,4383.0,1505.0099904949366,10498207743.0,28940.729925589745,117724.32801989744,34377352.578114256,644286013.1280832,31.0
199,0.5,4403764.0,8362,0.1,1,90.0,5.0,bf5d5dfd-a697-44a3-ac13-070e34e62acb,828144.0,6479.0,5768.183744333932,10956140543.0,16929.522364583332,34529.063359375,74824218.31915209,632723261.8010604,52.0
200,0.5,4403856.0,8362,0.1,1,90.0,3.0,0482c9bd-04f1-4a09-a9f6-18559e511e27,828144.0,6606.0,6029.73020425066,10956140543.0,17075.171255,34699.71161033334,74980172.92962132,633895761.18225,51.0
201,0.5,4388732.0,8362,0.3,1,90.0,3.0,9061f7db-3f3b-40eb-ba62-f39df26d1397,828144.0,6237.0,5296.488974536031,10743889919.0,13134.536252873564,29507.92190651341,81737010.03427473,511883745.8124445,8.0
202,0.5,4388500.0,8362,0.3,1,90.0,5.0,7dc476cd-acd1-4416-8b44-224ae831cdb4,828144.0,6364.0,5541.487533164851,10751049727.0,13769.995476190476,30271.37769230769,92349058.66682856,512035778.16246665,8.0
203,0.3,4385348.0,8362,0.1,1,90.0,5.0,7959bc27-c744-47dd-8d9c-50c5798b3db0,828144.0,8495.0,9797.637819509024,10977292287.0,26873.236615853664,79329.95267764227,90498080.38195916,633043628.6312754,72.0
204,0.3,4385408.0,8362,0.1,1,90.0,3.0,f8602aec-cc78-4e84-a5bd-87fce7a2a52b,828144.0,8585.0,9979.299382351484,11155595263.0,27655.69468802396,80512.41952155689,95723608.49701697,633267213.6464438,72.0
205,0.3,4401332.0,8362,0.3,1,90.0,5.0,1e58d9e2-bda4-4bb1-b785-13e8526c60d7,828144.0,6272.0,5351.283691828388,11054456831.0,14990.86533670412,32701.43677078652,69700449.32715732,633372082.1353753,48.0
206,0.3,4401260.0,8362,0.3,1,90.0,3.0,3f1dbf63-47e5-45f9-b9a9-91bb9c0d1808,828144.0,6353.0,5519.664802834957,11054456831.0,15423.03471025641,33269.15929010989,75490578.73457801,638480433.1904414,49.0
207,0.5,4395320.0,8362,0.1,1,90.0,3.0,d528b97c-b81c-4e3e-ab45-8baf09af9c6a,828144.0,6484.0,5745.065358214555,10943430655.0,61711.29639649123,87503.19800175438,72877437.34308104,639654541.9970527,6.0
208,0.5,4395156.0,8362,0.1,1,90.0,5.0,b93788df-9166-4b1a-afb9-580283ba0ae4,828144.0,7597.0,7998.765172708917,11139801087.0,64823.03441010101,91287.69920580808,94026701.82547222,640522493.6201527,10.0
209,0.5,4408964.0,8362,0.3,1,90.0,3.0,9ce0350a-4c5a-43eb-9707-32e2ad2d66d6,828144.0,5415.0,3622.3085978742847,11111804927.0,27322.57883174745,84430.03930216239,55003498.285550594,640538132.7046008,34.0
210,0.5,4408872.0,8362,0.3,1,90.0,5.0,e805adbb-b2ea-44de-aaef-b5b27441189b,828144.0,6226.0,5238.883247496456,11111804927.0,30054.94598677627,87741.19932042845,70666936.81294583,639369592.3097236,31.0
211,0.3,4389128.0,8362,0.1,1,90.0,5.0,ec02014d-e090-4316-ba60-57ad474f8bf1,828144.0,5660.0,4093.8863826381566,10937360383.0,13666.168207960198,25299.75178855721,53914332.31838706,183839530.03620645,54.0
212,0.3,4392416.0,8362,0.1,1,90.0,3.0,ead2ccbd-2054-47a9-a6ee-e102dc2c2a54,828144.0,6680.0,6141.503237734619,10956017663.0,16807.581013531355,29375.74585016501,74749466.22462475,183059929.66087988,51.0
213,0.3,4397220.0,8362,0.3,1,90.0,5.0,b8003080-a2c8-4243-a73e-6806d10a6436,828144.0,5220.0,3224.393492728568,10941071359.0,33932.89050377359,93084.65356981131,50426425.65174528,644533905.053385,15.0
214,0.3,4397408.0,8362,0.3,1,90.0,3.0,b1c56278-47ae-4545-9b2c-064bcb914242,828144.0,6133.0,5064.836380748643,10941341695.0,36383.35998809524,95375.10172857143,70688422.77003175,636775454.7580714,14.0
215,0.5,4393144.0,8362,0.1,1,90.0,5.0,7868915c-aba5-4460-a895-c920716e136c,828144.0,5588.0,3970.723258818211,10951585791.0,34415.0966030303,90331.87527373736,60283949.62874951,636726346.4915364,39.0
216,0.5,4399716.0,8362,0.1,1,90.0,3.0,3a694948-ab3e-4aca-86ca-e6f7f0ae2f98,828144.0,6597.0,5985.825311495297,10951819263.0,37739.40649158249,94769.76842828284,81661742.47407879,640061424.2412212,36.0
217,0.5,4374804.0,8362,0.3,1,90.0,3.0,c468ea28-0fe6-4c99-b1ed-401e2767c255,828144.0,6145.0,5074.560405041712,10907721727.0,27460.933371428568,99348.32660952382,65311959.50235239,636618386.845393,57.0
218,0.5,4374460.0,8362,0.3,1,90.0,5.0,b41afc5d-a919-4504-adf0-5e03e315ba99,828144.0,6426.0,5637.6054596781705,10907721727.0,27788.876609219857,99227.7166673759,70099009.64560178,632968851.2076318,61.0
219,0.3,4409408.0,8362,0.1,1,90.0,3.0,a3eaf3f4-3d25-436e-9aea-d2923a58f5fe,828144.0,6352.0,5492.529575618156,10977787903.0,13392.433847863247,24201.2763484127,67572850.82843712,270909357.5221241,17.0
220,0.3,4409368.0,8362,0.1,1,90.0,5.0,59641d32-d91e-4714-a73c-d2a1ef82f022,828144.0,8383.0,9578.431318309958,11351781375.0,18511.621873242577,30198.109596045964,104076080.65169504,270128663.8045766,22.0
221,0.3,4382572.0,8362,0.3,1,90.0,5.0,47b9d6c9-addf-4cc8-894f-7a8b442897cd,828144.0,5314.0,5120.379464948333,16302837759.0,23006.408341353384,80370.55669348371,54472479.68527457,638533664.4926195,41.0
222,0.3,4382456.0,8362,0.3,1,90.0,3.0,0608a2cb-ab31-45b1-8178-5513c5cde9b8,828144.0,5418.0,5424.883731165412,16302837759.0,23034.473680555555,80336.67210722223,54304115.68354833,636512595.3486283,37.0
223,0.5,4383160.0,8362,0.1,1,90.0,5.0,f44c8ec6-44e7-4f1b-98f1-183af1f95838,828144.0,5651.0,4085.6242455257807,11289247743.0,48548.85199705882,141237.2184970588,75379035.37754412,1580567064.769838,61.0
224,0.5,4383304.0,8362,0.1,1,90.0,3.0,4de2a547-31a6-42a3-9ef7-59e191b4dd28,828144.0,5735.0,4250.672310562865,11289247743.0,48887.055680952384,141988.15231857143,76095292.56594476,1587437343.6654615,60.0
225,0.5,4396712.0,8362,0.3,1,90.0,3.0,1a73df55-d7fa-4387-a057-014f2dd66794,828144.0,5024.0,2837.73606290966,10768162815.0,28235.46843687943,77995.38415319148,62477724.5433078,1579055847.7726312,19.0
226,0.5,4397072.0,8362,0.3,1,90.0,5.0,716961ff-6918-41fa-b765-ae67b8dead5f,828144.0,5188.0,3195.8822203251966,10768601087.0,29667.11912820513,79833.72672307692,76525766.90415001,1584534510.1602309,19.0
227,0.3,3446160.0,15022,0.1,1,90.0,5.0,45512986-2e78-49ec-bfdb-baf339854c63,1369900.0,8456.0,9717.288688498098,7891509247.0,11873.420057971016,11973.851321946173,113474564.6100145,3085715.271804969,29.0
228,0.3,3446132.0,15022,0.1,1,90.0,3.0,247f0130-ea2c-46cf-995a-72afdd6aa49f,1369900.0,8702.0,10212.864045340188,7891509247.0,12291.224567061145,12341.60703668639,117485535.58061536,3201058.3120128205,29.0
229,0.3,3445188.0,15022,0.3,1,90.0,3.0,89e44793-24f4-4681-8aa4-eb4accc840f1,1369900.0,15015.0,21354.835298939404,7866937343.0,37921.891692181656,77306.60015938121,176614512.10999072,828231522.1114225,30.0
230,0.3,3445084.0,15022,0.3,1,90.0,5.0,aaad00e3-f280-4bfc-b587-292692ea8f0d,1369900.0,9892.0,12566.964895980478,7866937343.0,28637.039484051034,67290.77428835726,112271122.24292424,827096648.4543161,8.0
231,0.5,3446384.0,15022,0.1,1,90.0,5.0,9af33909-a9be-4af5-a1b4-0868d1c23d62,1369900.0,7930.0,8290.110172356512,7862939647.0,36131.10938657407,40450.96916111111,108647083.46424352,474877536.2938037,60.0
232,0.5,3446384.0,15022,0.1,1,90.0,3.0,d7a595e5-c9a9-435d-85a0-377dcb14707a,1369900.0,8082.0,9326.152208233429,7862939647.0,37794.236072049694,42015.14015569359,123981551.0544174,475252733.4034559,421.0
233,0.5,3449928.0,15022,0.3,1,90.0,5.0,813012c7-714e-48ea-99ba-bbc28eeb0320,1369900.0,10374.0,13573.816432275857,8099516415.0,25021.07552755556,41537.00642518518,152419165.45111346,241494484.94332743,71.0
234,0.5,3449924.0,15022,0.3,1,90.0,3.0,e7992e81-4a6c-4001-bc3e-72312bccfc73,1369900.0,7474.0,7725.965504547503,8099516415.0,17503.44745,33593.52139947917,95341494.99796247,240073694.4072041,53.0
235,0.3,3445536.0,15022,0.1,1,90.0,5.0,920c6dee-4e09-442d-972d-b0e4664082dc,1369900.0,10482.0,20697.92763694353,11717545983.0,24067.08686915385,51387.32150741724,146939834.48720157,240133061.29854792,46.0
236,0.3,3445252.0,15022,0.1,1,90.0,3.0,7a9f7b67-38c4-474d-8d1b-748a82e9e793,1369900.0,8605.0,14994.92012291857,11716526079.0,20418.77652299379,48141.26077334793,108750035.63346474,240307730.9518916,26.0
237,0.3,3438116.0,15022,0.3,1,90.0,3.0,351ee7d7-607e-450d-9361-1a0f23d02141,1369900.0,7320.0,11133.084542559976,12090327039.0,63295.50183414634,92507.18933658538,104902427.2374298,706943171.4261138,63.0
238,0.3,3438176.0,15022,0.3,1,90.0,5.0,fd1cbbd9-897c-44aa-b6de-838db2c4ef95,1369900.0,9650.0,18121.82033700309,12090327039.0,69328.25513266999,97389.55575008292,153537317.61791342,706287313.1637542,61.0
239,0.5,3452924.0,15022,0.1,1,90.0,5.0,ff6be3ca-31ac-4754-a915-f71da2a4a5ef,1369900.0,13277.0,19361.88252239236,7880167423.0,38709.00770973085,62605.277095238096,143238036.6648442,477021830.6969864,57.0
240,0.5,3452796.0,15022,0.1,1,90.0,3.0,b911172d-8b2e-48f4-97b9-022f298b173c,1369900.0,13432.0,19676.499785917444,7880167423.0,39264.705490316,63037.92666381244,147134739.61249766,477221742.8532748,55.0
241,0.5,3440724.0,15022,0.3,1,90.0,3.0,bb528e27-a7b1-40cc-b035-4dd5a2ba0de7,1369900.0,12774.0,17769.311210008484,7982301183.0,144798.0723276503,229857.5592995628,148602347.01386392,485848424.05605686,16.0
242,0.5,3440780.0,15022,0.3,1,90.0,5.0,06d5fb93-b42e-4771-8102-990973e9a09f,1369900.0,13373.0,19012.959596282115,7982301183.0,145998.4784952965,230693.0866825153,156046300.5907964,485543332.0113671,38.0
243,0.3,3438900.0,15022,0.1,1,90.0,5.0,f78050aa-be55-45b8-a1e7-cae8f7c9248b,1369900.0,14203.0,20851.82552945469,7841431551.0,173282.4831282197,265657.2989981061,159559201.04692692,644795990.4017591,53.0
244,0.3,3438872.0,15022,0.1,1,90.0,3.0,8c079427-e491-42d6-9a2f-a0f02e6f64f3,1369900.0,14764.0,21977.61883064544,7841431551.0,174320.20056765497,266372.4385283019,167073475.94797844,644436525.6377232,50.0
245,0.3,3441808.0,15022,0.3,1,90.0,3.0,f804ee81-5c7c-48e4-9a88-c7ec15c2c4dd,1369900.0,14441.0,18308.79860931021,7850008575.0,29212.03512948718,39422.06951872283,170939546.55673805,239776929.8880093,24.0
246,0.3,3441740.0,15022,0.3,1,90.0,5.0,dfb6541c-40fc-433e-8c43-af259708d385,1369900.0,7435.0,7652.7460703145025,7850008575.0,17267.500845238093,28851.56938703704,80480688.14846931,239063714.34587988,21.0
247,0.5,3443512.0,15022,0.1,1,90.0,3.0,0c2486e4-f137-440f-97f8-9d9fc7098c63,1369900.0,15608.0,24000.839429831976,7853387775.0,50135.92585964913,88907.12953684211,154990167.62566727,477017023.7233183,58.0
248,0.5,3443516.0,15022,0.1,1,90.0,5.0,bf082819-6900-4eb7-aab0-2bf56a460970,1369900.0,15297.0,23372.47956369755,7853387775.0,49507.787341388175,88392.34698380461,151025208.04766774,476646125.86168873,61.0
249,0.5,3445360.0,15022,0.3,1,90.0,5.0,2a632878-4621-46d0-938a-a97ff70527d3,1369900.0,9697.0,18305.162121509427,11722117119.0,34859.956213311874,72586.09019365946,122717092.88203382,476186500.7580725,39.0
250,0.5,3445420.0,15022,0.3,1,90.0,3.0,0463831e-c694-4a9c-b3d8-aa9cd3477837,1369900.0,11363.0,23298.591807000143,11722117119.0,38803.37093023255,76010.73694186046,152896601.2473832,476305509.2320486,31.0
251,0.3,3445924.0,15022,0.1,1,90.0,5.0,6cb9d1d6-b1ee-4f8f-80a2-d8c1ca1740a2,1369900.0,12234.0,17295.78019022981,7856394239.0,36809.22784988426,67882.95243530092,142667358.04745924,475632726.9362675,71.0
252,0.3,3445932.0,15022,0.1,1,90.0,3.0,0223e45d-1a78-4d6e-b505-cf498e6e52d6,1369900.0,12641.0,18058.003094556843,7856394239.0,38056.79902192691,69183.10786389811,150274343.15151483,475529839.7805718,48.0
253,0.3,3444848.0,15022,0.3,1,90.0,5.0,f96e6489-ed8c-4aeb-a695-7afed65e6052,1369900.0,9459.0,11674.793107698924,7808655360.0,68239.07984136752,146563.85161521367,129474982.79892102,951718744.9402874,67.0
254,0.3,3444896.0,15022,0.3,1,90.0,3.0,e63b101e-cd63-499b-8980-c32741337647,1369900.0,9586.0,11938.163867208605,7808655360.0,68908.55865477386,147399.8385929648,133396910.39510922,952337488.8586632,67.0
255,0.5,3448176.0,15022,0.1,1,90.0,3.0,a0d7614e-5065-4d37-aac3-9a59d80d4476,1369900.0,10555.0,13889.440186460344,8016842751.0,54698.95070460757,126405.30953483906,133177410.28458534,830100391.3670983,11.0
256,0.5,3448404.0,15022,0.1,1,90.0,5.0,fc122921-0c96-4eb3-b8b4-a15561d4f1cf,1369900.0,11150.0,15103.59066470248,8016842751.0,56600.50804314263,128774.92594905711,144625036.55884457,829936706.9162619,11.0
257,0.5,3446460.0,15022,0.3,1,90.0,5.0,76b759b4-bce3-4798-9530-96218f6fad63,1369900.0,10376.0,13575.306675791442,7856340991.0,29359.01687866667,46388.875740888885,122317720.19919851,256687399.9361505,61.0
258,0.5,3446336.0,15022,0.3,1,90.0,3.0,c0ecd6db-d726-498e-95a7-ea97978ad9c0,1369900.0,12087.0,16971.464211024242,7856340991.0,34197.76093212594,52204.26438093468,152444230.98413253,256994094.87498087,44.0
259,0.3,3446484.0,15022,0.1,1,90.0,5.0,4c6ad2e0-0c68-4dba-b68b-af691753ef23,1369900.0,10468.0,20580.84868742844,11481026559.0,34430.62413400959,77609.40464604169,123584951.33271237,476066145.8518906,46.0
260,0.3,3446620.0,15022,0.1,1,90.0,3.0,fa796cb8-776b-4e9e-8490-e1ff78b6d956,1369900.0,12094.0,25526.001973566432,11481534463.0,39247.904818697,80956.231920554,150656591.45353386,477318546.77403873,66.0
261,0.3,3449124.0,15022,0.3,1,90.0,5.0,4408fd2d-b0c6-42e8-b313-5d9e027760ec,1369900.0,9847.0,18730.692122163604,12042588159.0,40249.92367461059,107234.02387367304,129442617.02041762,822536789.2747651,20.0
262,0.3,3448892.0,15022,0.3,1,90.0,3.0,18758f39-6974-4dd7-852f-b050ba860d28,1369900.0,11255.0,22974.64914322539,12042588159.0,43348.653761735884,109723.40286313108,152258796.12081024,823023951.6456997,24.0
263,0.5,3446184.0,15022,0.1,1,90.0,3.0,a91661af-15bf-47ec-ad8e-c6b380600fb8,1369900.0,14755.0,22273.525215912607,7852294143.0,53443.41961230629,92973.46499301092,166920644.99446237,477407523.82368505,28.0
264,0.5,3446396.0,15022,0.1,1,90.0,5.0,a37184d5-b957-4098-b853-47007270b56c,1369900.0,11973.0,16704.54219491007,7852294143.0,47475.9317971223,86864.32752817747,132184143.18282902,476871564.45214033,27.0
265,0.5,3447400.0,15022,0.3,1,90.0,3.0,55552e6e-2ba2-494e-b4c9-f0a01391026d,1369900.0,13260.0,19302.594379448423,7997681663.0,46489.10669563863,96245.12972377986,142543279.81213135,809248977.6001004,62.0
